"RT @funesmemorioso: libres la vc, taZon y hoyo de la puerta en ambos sentidos",0
via @francisco_romer: #2F cola a 30 metro de vtv @genplos ruises ccas @trafficVZLA    @Fenix_Anony12 http://t.co/zoYfUnV28f #Miranda,1
RT @VisionSaludCcs:  Buena circulación la intercomunal de El Valle sentido La Bandera 12:27,0
RT @TuSaludVascular:  Sin inconvenientes la Av. Ppal de Macaracuay en ambas direcciones 12:30,0
RT @francyrene:  Acaba de caer un motorizado un poco antes del puente 5 de Julio dirección este. 12:14 pm,1
RT @FMCENTER: Buena circulación bajando la Av. Andrés Galarraga 1:14 #TrafficCenter,0
Reportan tránsito fluido en la Principal de Macaracuay en ambas direcciones. 1:25pm.,1
@FMCENTER Buena circulación bajando la Av. Andrés Galarraga 1:14pm.,0
RT @victoria1039fm: (1:31 pm) &gt;&gt; @Juan_Idler:  Av. Nueva Granada con circulacion lenta en ambos sentidos #Caracas #InfoVial,1
@Anaira1989 buen transito en la #PNM para los que se dirigen a la cascada a esta hora 1: 33pm.,0
RT @potenzax:  avenida boyacá entre el distribuidor metropolitano y altamira despejado en ambos sentidos http://t.co/iJH89n13M9,0
via @nicoptero: Cola fuerte con dirección a san Antonio por la recta de las minas. Carretera panamericana  @Miranda1001_Fm #Miranda,1
"RT @victoria1039fm: (1:26 pm) &gt;&gt; @PCADMiranda: #AFF retraso, sent. Oeste - Este, altura de Los Ruices y La Urbina. #Caracas",1
via @nicoptero: Cola fuerte con dirección a san Antonio por la recta de las minas. panamericana  @Miranda1001_Fm http://t.co/cYlYxAHGCE,1
@ServicioVialFM Aragua: Se mantiene congestionada la Encrucijada de la Pica en todos sus sentidos.,1
RT @caracas1073fm: #FueraDeLaARC protesta en la panamericana a la altura de trapiche  del medio debido a falta de agua.,1
@ojjro: Fluidez desde Bohío hasta #Guacara,0
RT @zona925fm: #TraficZona 01:34pm  @Anaira1989 buen transito en la #PNM para los que se dirigen a la cascada,1
via @Porlasvias:  @LaMejorRuta @VZ07R en estos momentos una y 40 p m la av. urdaneta sentido este tiene buena circulación #Miranda,1
@GilbertVzla: Cierre vecinal en la #Panamericana sector trapiche del medio.,1
RT @Anaira1989: @traficovv buen transito en la #PNM para los que se dirigen a la cascada a esta hora 1: 33,1
RT @zona925fm: #TraficZona 01:49pm Aragua: Se mantiene congestionada la Encrucijada de la Pica en todos sus sentidos.@traficovv,1
@Porlasvias una y 40 p m avenida urdaneta sentido oeste retraso sólo para superar semáforos.,1
@zona925fm 01:49pm Aragua: Se mantiene congestionada la Encrucijada de la Pica en todos sus sentidos.,1
@Porlasvias apde con tráfico rápido en sus dos sentidos a la 1y48pm.,0
RT @Ayuda24Carrizal: Intercomunal Valle-Coche con buena circulación. Retraso bajo el puente de coche por trabajos en la #EC #VIAL,1
"RT @infolosteques: ""Via @Anaira1989: @infolosteques buen transito en la #PNM para los que se dirigen a la cascada a esta hora",1
RT @victoria1039fm: (2:10 pm) &gt;&gt; Camión volcado entre los Km 68 -70 del tramo #Aragua sentido #Valencia. Ocupa parte del canal lento #InfoV…,1
RT @caracas1073fm: #Aragua camión volcado a nivel del km 69 sentido #Valencia Informa.Raptor 146,1
RT @Porlasvias: @traficovv apde con tráfico rápido en sus dos sentidos a la 1y48om,0
RT @victoria1039fm: (2:11 pm) &gt;&gt; Camioneta encunetada cerca del Km 72 sentido #Caracas. Precaución #InfoVial,1
@josedugarte16 #trafficMeridaVe Merida: congestion en Av. Don tulio febres cordero.,1
RT @josedugarte16: @traficoVV #trafficMeridaVe Merida: congestion en Av. Don tulio febres cordero.,1
@caracas1073fm #Aragua camión volcado a nivel del km 72 Modulo de auxilio vial sentido #Valencia Informa.Raptor 146.,1
"RT @trafficLARA: via @sancla14: Grueros bloquean la Florencio Jimenez, a pocos metros del distribuidor San Francisco #Lara",1
RT @zona925fm: #TraficZona 02:15pm  @Anaira1989: @infolosteques buen transito en la #PNM para los que se dirigen a la cascada a esta hora,1
via @Radical_sa: Después del semáforo del iut en la #panamericana sentido #CCS un camión cava accidentado genera un poco de retraso vía,1
@victoria1039fm (2:11 pm) &gt;&gt; Camioneta encunetada cerca del Km 72 sentido #Caracas. Precaución.,1
RT @zona925fm: #TraficZona 02:22pm #Aragua camión volcado a nivel del km 72 Modulo de auxilio vial sentido #Valencia @traficovv,1
#PNM con buena circulación en Recta de la Minas sentido #LTQS 2:23pm,0
RT @zona925fm: #TraficZona 02:00pm buen transito en la #PNM para los que se dirigen a la cascada,0
RT @trafficLARA: via @ingcoronaa:  choque a la altura del puente de la circunvalacion sentido quibor-bqto fuerte cola #DonaTusMedicamentos,1
"RT @victoria1039fm: (2:25pm) Camión volcado a la altura de Las tejerías (km.70) sent. #Valencia, no genera cola. Autoridades en el sitio.",1
@josedugarte16 #trafficMeridaVe #Merida: fuerte congestión en Av. Fernandez peña ejido... tratar buscar otras salidas!,1
"RT @victoria1039fm: (2:25pm) &gt;&gt; Reportan fuerte retención en la Autopista del Sur sentido #Valencia Campo de #Carabobo, hasta ahora sin may…",1
RT @josedugarte16: @traficoVV #trafficMeridaVe #Merida: fuerte congestión en Av. Fernandez peña ejido... tratar buscar otras salidas!,1
RT @Anaira1989: @traficovv buena marcha en la #PNM km 17 direccion a Los Teques a esta hora... 2: 32,0
RT @Taxi_Manzanares: Bien la #APDE ambos sentidos bien av.avila d altamira y vías internas d chacao 2:36pm,0
RT @zona925fm: #TraficZona 02:34pm buena marcha en la #PNM km 17 direccion a Los Teques a esta hora @Anaira1989,0
"@ServicioVialFM ARC: Vuelco de Vehiculo de carga km 70, tramo Tejerias sentido Caracas - Valencia, no genera retraso.",1
"RT @zona925fm: #TraficZona 02:35pm Reportan fuerte retención en la Autopista del Sur sentido #Valencia Campo de #Carabobo, @traficovv",1
@Taxi_Manzanares Bien la #APDE ambos sentidos bien av.avila d altamira y vías internas d chacao 2:36pm.,0
RT @ElCoctel971: RT @MaquinaDelAire: #@Anaira1989: buena marcha en la #PNM km 17 direccion a Los Teques a esta hora 2: 36pm,0
@MelaoFM 259pm #02F Retraso bajando El Tambor LTQS http://t.co/7Pv2azgrAO,1
via @MelaoFM: 259pm #02F Retraso bajando El Tambor LTQS   @trafficVZLA  @TrafficVZLA http://t.co/bwURryrGp3 #DonaTusMedicamentos,1
via @MelaoFM: 305pm #02F Despejado Super Lider PNM   @trafficVZLA   @TrafficVZLA http://t.co/wuJs1FEh1O #Miranda,0
@Luis24Palacios #Libre la #PDE entre #SF y el ciempies ambos sentidos! 3:07pm.,0
@MelaoFM 305pm #02F Despejado Super Lider PNM http://t.co/qskat6IJPi,0
@NievesFarid chacao bien buena circulacion http://t.co/tWx3bzqaeU,0
@Luis24Palacios #AFF altura de Altamira en ambos sentidos buen movimiento 3:09pm  http://t.co/tMU6gtIwsF,0
RT @zona925fm: #TraficZona 03:01pm Despejada la Francisco Fajardo desde La Urbina hasta el Dist. Ciempiés,0
RT @ServicioVialFM Aragua: Retraso en la Encrucijada de la Pica frente al super lider por labores viales en ambos sentidos,1
RT @Luis24Palacios: Fuerte #Cola al final de la #AvSucre pasando Paguita via el Calvario! cerrada la conexión a la Urdaneta 11:33am @Maquin…,1
RT @Luis24Palacios: Lenta la Baralt via Norte avanzando Capitolio viceversa la esq de La Pedrera 11:44 @MaquinaDelAire @traficovv http://t.…,1
Av. Río de Janeiro con buena marcha en ambas direcciones. 11:44 a. m.,0
RT @MaquinaDelAire: #AFM de La California #Oeste con buena marcha para la hora 11:50am,0
"RT @MaquinaDelAire: #AFM del Rosal a Chacao por canal con paso restringido, al superar Chacao la marcha mejora Petare 11:49am",1
RT @MaquinaDelAire: #Av Solano con buena marcha para la hora 11:49am,0
RT @MaquinaDelAire: #Av Urdaneta con #Lentitud en su prolongación en #AmbosSentidos 11:49am,1
RT @MaquinaDelAire: #AFF de La Urbina al centro con buena marcha para la hora 11.50am,0
"RT @MaquinaDelAire: #Congestion en la #AFF del centro a Bello Monte, al avanzar Bello Monte mejora la marcha Los Ruices 11:50am",1
RT @MaquinaDelAire: #Av Rio de Janeiro con buena marcha del Llanito a Chuao en #AmbosSentidos 11:50am,1
"via @leoropeza:  la cola en la #PNM San Antonio dsd Los Teques es hasta el Farmatodo de las minas, desvanece sin razón #Miranda",1
RT @MaquinaDelAire: #Autopista Caracas - La Guaira con buena marcha para la hora en #AmbosSentidos 12:00pm,0
"RT @MaquinaDelAire: Cerrado el paso en la #Av Sucre de Catia, tomar vías alternas! 12:00pm",1
RT @MaquinaDelAire: Bajada de Tazón con buena marcha en #AmbasDirecciones para la hora 12:01pm,0
via @nadielaconoche:  Abren paso luego de 6hrs por protesta en La Fosforera - San Pedro de Los Altos - 11:40 am. #2F http://t.co/I0eyXPfmEM,1
via @teachtaek:  cola subiendo dsd la entrada de San Antonio hasta el km 18 #Miranda,1
RT @MaquinaDelAire: Parte baja de la #Av Libertador con buena marcha en #AmbosSentidos 12:19pm,1
RT @MaquinaDelAire: #Intercomunal Guarenas - Guatire con buena marcha para la hora 12:19pm,1
RT @MaquinaDelAire: #GMA con excelente marcha del #Dist Metropolitano a Guarenas 12:19pm,0
RT @MaquinaDelAire: #PNM entrando a San Antonio con #Cola para la hora 12:19pm,1
AFF de El Paraíso hacia Plaza Venezuela con buen desplazamiento hasta Jardín Botánico. 12:33 p. m.,1
Libre la intercomunal de El Valle. 12:22 p. m.,0
RT @FMCENTER: Sin inconvenientes la Av. Ppal de Macaracuay en ambas direcciones 12:30 #TrafficCenter,0
RT @FMCENTER: Despejada la autopista Valle-Coche del Dist. El Pulpo hasta Tazón 12:28 #TrafficCenter,0
RT @FMCENTER: Buena circulación la intercomunal de El Valle sentido La Bandera 12:27 #TrafficCenter,1
"Cota Mil con buen tránsito entre El Marqués y La Castellana, ambos sentidos. 12:32 p. m.",1
RT @TuSaludVascular: Sin inconvenientes la Av. Ppal de Macaracuay en ambas direcciones 12:30,0
RT @FMCENTER: Sin inconvenientes la Av. Río de Janeiro en ambos sentidos 12:39 #TrafficCenter,0
Cota Mil con buena marcha en todo el recorrido y en ambas direcciones. 12:46 p. m.,1
RT @FMCENTER: Despajada la autopista Prados del Este sentido centro 12:38 #TrafficCenter,0
RT @zona925fm: #TraficZona 12:49pm Sin inconvenientes la Av. Ppal de Macaracuay en ambas direcciones,0
@victoria1039fm (1:03 pm) &gt;&gt; Los tramos #Miranda y #Aragua sin contratiempos en ambos sentidos #InfoVial,0
No hay paso en la Av. Sucre de Catia hacia la Av. Urdaneta. 1:00 p. m.,1
RT @victoria1039fm: (1:06pm) &gt;&gt; @Juan_Idler: Intercomunal Valle-Coche con buena circulación. Retraso bajo el puente de coche por trabaj…,1
Intercomunal de El Valle con tránsito fluido. 1:03 p. m.,1
Av. Bolívar con buen tránsito en ambos sentidos. 1:02 p. m.,1
Av. México con buena circulación. 1:02 p. m.,1
Paseo Colón con buen desplazamiento en ambos sentidos. 1:01 p. m.,1
RT @VisionSaludCcs: Buen tránsito en la Avenida principal de Macaracuay 2:46,1
via @mannygonzy: Cola dsd la obeja negra y sigue después de la casona... no se el motivo!!! 3 y 38 pm #DonaTusMedicamentos,1
@MaquinaDelAire Cola en la Fajardo de Puente Hierro a Plaza Venezuela.,1
@MaquinaDelAire Cota Mil despejada entre La Castellana y El Marques en ambos sentidos.,0
via @cristobalvial:  av. libertador complicada para superar el Sambil centro #Miranda,1
@MaquinaDelAire Buen tránsito en la Principal de El Cafetal en ambos sentidos.,1
RT @Luis24Palacios: #AFF Camión amarillo accidentado en el botánico lentitud desde Pte Hierro 3:25pm @MaquinaDelAire @traficovv http://t.co…,1
@Luis24Palacios Buen #Transito en el elevado de #SanMartin en ambos sentidos 3:43p http://t.co/eRdwpoEKZo,0
@MaquinaDelAire al salir de Charallave sentido Caracas está muy bien la vía.,0
@MaquinaDelAire Bien la calle Madrid y París de Las Mercedes.,0
@MaquinaDelAire Bien la Principal de Las Mercedes.,0
via @DiarioAvanceWeb: #2F GANDOLA con carga pesada obstaculiza el transito hacia subida de La Estrella   #LosTeques #Miranda,1
@MaquinaDelAire Tránsito rápido en la Fajardo de Altamira a El Pulpo.,0
@Luis24Palacios #AvUniversidad sin problemas entre el Liceo Andrés Bello y esq. de Perico 3:54pm  http://t.co/Bafncjja4K,0
via @cristobalvial:  Bien las vías de hoyo de la puerta a esta hora #PrioridadTránsito,0
@MaquinaDelAire Bien las vías de hoyo de la puerta a esta hora.,0
@MaquinaDelAire De La Paz a caricuao sin problema la Fajardo.,0
@MaquinaDelAire Vias libres a esta hora para salir de Charallave y los Valles del Tuy.,0
"RT @victoria1039fm: (3:49pm) Camión volcado después de La Polar #ARC #Carabobo sent. #Valencia, también hay derrame de combustible en los c…",1
@Dura_lexSed_lex Camión cava coleado a la altura de Tejerías sentido Valencia #2F 3:50pm  http://t.co/BG9qTHMuIu,1
RT @Dura_lexSed_lex: Camión cava coleado a la altura de Tejerías sentido Valencia #2F 3:50pm @traficovv @trafficARC @victoria1039fm http://…,1
RT @Ayuda24Carrizal: Autopista Francisco fajardo altura de Altamira en ambos sentidos buen movimiento #EC #VIAL http://t.co/PhgNH64Bvg,0
RT @happmix: #TrafficMix #Aragua 3:50pm #ARC Camión cava coleado Altura d #Tejerías Sent&gt;#Valencia&gt;@Dura_lexSed_lex @tutaxistavial http://t…,1
RT @Luis24Palacios: Buen #Transito en el elevado de #SanMartin en ambos sentidos 3:43p @MaquinaDelAire  @traficovv http://t.co/VJmcBj2fJr,1
RT @Luis24Palacios: #AvUniversidad sin problemas entre el Liceo Andrés Bello y esq. de Perico 3:54pm @MaquinaDelAire @traficovv http://t.co…,0
VIA @MAQUINADELAIRE. AFF bien de La Paz a Caricuao igual al regreso. Caracas/La Guaira con buena circulacion bajando y subiendo.,1
RT @FF971: RT @TremendoTrafico: #TraficoCCS  :-( #PNM sentido Los Teques. Cola Fuerte en La Redoma de Los Teques,1
RT @ElCoctel971: RT @TremendoTrafico: #TraficoCCS  :-( #PNM sentido Los Teques. Cola Fuerte en La Redoma de Los Teques,1
RT @FF971: RT @TremendoTrafico: #TraficoCCS  :-) #PNM sentido Caracas. Sin Cola en Entrada al IUTRC,0
RT @ElCoctel971: RT @TremendoTrafico: #TraficoCCS  :-) #PNM sentido Caracas. Sin Cola en Entrada al IUTRC,0
VIA @MAQUINADELAIRE. AGMA  buena circulacion ambos sentidos. Guarenas/Guatire fluida.,0
"VIA @MAQUINADELAIRE. Buen transito en AGMA. Igual APDE a La Trinidad. Av Baralt subiendo, con restricciones.",1
VIA @MAQUINADELAIRE. Av Libertador con buena circulacion de El Centro al Este.,1
RT @caracas1073fm: #Aragua Camión coleado a nivel 63 las tejerías sentido #Valencia.,1
RT @zona925fm: #TraficZona 04:06pm AGMA buena circulacion ambos sentidos. Guarenas/Guatire fluida.@MaquinaDelAire,1
@MaquinaDelAire la GMA con buena circulación en ambos sentidos.,1
@MaquinaDelAire la Caracas - La Guaira tiene tránsito rápido bajando.,0
VIA @FMCENTER. APDE de La Ciudadela a La Trinidad con leve retardo. Desde el tunel a Los Campitos sin dificultad.,1
@MaquinaDelAire Buen marcha subiendo y bajando la Caracas la Guaira a esta hora.,1
@caracas1073fm #Aragua Camión coleado a nivel 63 las tejerías sentido #Valencia.,1
@LaPrimera1005  Av Libertador con buena circulación de El Centro al Este.,1
@MaquinaDelAire Complicada la av Baralt para conectar la cota mil por restricción  de paso a la altura de tribunal supremo.,1
@MaquinaDelAire Bien la PDE la Trinidad a esta hora.,1
RT @victoria1039fm: (4:22pm) Camión volcado y derrame de combustible después de La Polar sent. #Valencia #ARC #Carabobo. Genera retención v…,1
"VIA @FMCENTER. De El Hatillo a La Trinidad normal, solo lentitud de semaforos.",1
@Porlasvias Avenida francisco de miranda en su tramo chacaíto bello campo tráfico fluido 425pm.,0
RT @171Carabobo: Desplazamiento lento de vehículos en Autop del Este a la altura del dist Fábrica de Cemento sentido Naguanagua (4.20 pm),1
"@caracas1073fm #ARC: Km 70 Antes del modulo de auxilio vial ocurrió una colisión, esto genera retraso sentido Valencia...",1
RT @Porlasvias: @traficovv @MaquinaDelAire avenida francisco de miranda en su tramo chacaíto bello campo tráfico fluido 425 pm,0
RT @MaquinaDelAire: @traficovv #maquinadelaire avenida francisco de miranda en su tramo chacaíto bello campo tráfico fluido 4:25 pm”,0
RT @trafficARAGUA: via @angeljaba0911:   triple choque de camiones en la arc a la altura del km 70 sentido valencia http://t.co/ziGwujA1T8 …,1
RT @Luis24Palacios: Av Urdaneta lenta por semaforos de Animas - Platanal y Candilito via este! 4:31pm @MaquinaDelAire @traficovv http://t.c…,1
@Luis24Palacios Av Urdaneta lenta por semaforos de Animas - Platanal y Candilito via este! 4:31pm  http://t.co/nEFJEpAWSY,1
RT @AndresNasserT: Libre GMA ambos sentidos 4:35 pm @traffiCARACAS @EUtrafico @activatecaracas,0
RT @MaquinaDelAire: Carlosorl67: #MaquinaDelAire fco fajardo con exelente circulacion a la altura del puente d petare amb os sentidos! …,0
RT @AndresNasserT: Libre GMA ambos sentidos 4:35 pm,0
@FMCENTER Despejada la APDE sentido Centro.,0
RT @MaquinaDelAire: “@Luis24Palacios: Av Urdaneta lenta por semaforos de Animas - Platanal y Candilito este! 4:31pm #maquinaDelAire  ht…,1
VIA @FMCENTER. AFF  de La Urbina a Altamira circula rapido. A El Centro se complica. OE solo leve retardo en Parque del Este y La Carlota.,1
@FMCENTER Cota Mil de Mariperez para El Marqués hay retraso pasando Boleita.,1
@FMCENTER bueno el tránsito en la Fajardo si van de Altamira para La Urbina.,0
@juancarlosalejo #AFF 1600 S&gt;ESTE dsd el Pte.de Los Ruices hasta el DMetropolitano con EXCELENTE TRÁNSITO,0
"VIA @FMCENTER. APDE a El Centro despejada, a La Trinidad lenta desde Santa Fe, La Ciudadela hasta el tunel.",1
RT @AndresNasserT: Tráfico lento para entrar al cafetal desde los ruices 4:43 pm s #DileNoALaDestruccionempresaprivada,1
"VIA @FMCENTER. EO Cota Mil recomendable, lenta en La Castellana, luego mejora. OE lenta en La Florida, Boleita y El Marques.",1
RT @trafficLARA: Carrera 18 con fuerte cola entre la CLL 17 y la CLL 15 #Lara,1
via @franchacon321:    cola para subir a san antonio dsd el km 8 de la panamericana. #PrioridadTránsito,1
RT @LaPrimera1005: #Trafico1005 Av Urdaneta lenta por semáforos de Animas - Platanal y Candilito este!   http://t.co/OYX2JLYdKr,1
RT @AndresNasserT: Libre fajardo desde la urbina hasta los ruices ambos sentidos 4:40 pm,0
"RT @JusticieroVene: ""@trafico_gv: 5:30 pm: La AFF, a la altura del distribuidor Altamira, se encuentra congestionada (Foto @solanojuanc) ht…",1
Tránsito detenido a la altura de Las Tejerías sentido Valencia por camión encunetado. Autoridades en el sitio http://t.co/nSpWBgxjHi,1
via @AdryCanonico:   Totalmente TRANCADO las minas-SAA. dsd la casona. http://t.co/9wi6O44fQw #PrioridadTránsito,1
@Luis24Palacios #AvUrdaneta a pesar del corto retardo en Animas! Pero el #Transito es bueno! 4:45pm http://t.co/3DxGb35vWs,1
RT @juancarlosalejo: Av.Ppla de Los Ruices 1555 S&gt;SUR dsd el SAIME hasta el semáforo de la Policlinica Metropolitana con BUEN TRÁNSITO,1
"RT @GNBZONA41: REPORTE VIAL. Precaución! Colisión entre vehículos y derrame de gasoil a la altura del Km 132, sentido Maracay - Valencia, a…",1
@FMCENTER Despejada la Autopista Prados del Este sentido centro en todo el recorrido.,0
VIA @FMCENTER. AFF Bello Monte a Las Mercedes fluida. Av Rio de Janeiro bien ambas vias.,1
@Luis24Palacios Transitada la #AvPanteon entre la esq de Palo Negro y Paseo Anauco 4:51pm  http://t.co/KMVqHYrIyM,1
"VIA @FMCENTER. Cota Mil EO/OE buena recomendacion, solo lenta en Boleita y El Marques. Valle/Coche lenta desde Valle Abajo.",1
@FMCENTER lentitud en la incorporación a la Valle - Coche por lo menos hasta Valle Abajo.,1
VIA @FMCENTER. Despejada la pendiente de Tazon ambas rutas.,0
@FMCENTER Despejada la Pendiente de Tazón.,0
"VIA @FMCENTER. Lenta Av Libertador baja, en La Campiña a El Centro.",1
@FMCENTER Retraso en la parte baja de la Av. Libertador hacia El Centro por lo menos hasta La Campiña.,1
via @MIRANDAACTIVA: Fuerte retaso en la #PNM sentido #SAA dsd la entrada de Lomas de Urquia @trafficVZLA   #PrioridadTránsito,1
RT @INFORMEARC: #ARAGUA Km 70 al pasar la comprimidora de gas cola por colisión múltiple S/Vln.-,1
"RT @Trafishock: ""@traficovv: @FMCENTER Despejada la Autopista Prados del Este sentido centro en todo el recorrido.""",0
@AndresNasserT: Libre fajardo desde la urbina hasta los ruices ambos sentidos 4:40 pm.,0
@Porlasvias principal de la castellana sentido a la cota mil desde la plaza un buen tráfico 5 pm.,1
RT @tutaxistavial: ¡Atención! Volcamiento en la ARC causa retención vehicular http://t.co/i390qd9knv,1
RT @juancarlosalejo: Av.Sanz 1625 S&gt;NORTE con COLA REGULAR después de la Calle Monsesol hasta las salidas hacia la CMil,1
RT @juancarlosalejo: #AFF 1605 el motivo d la COLA para cruzar La Ppla d La Urbina dsd #AFF vehículo accidentado al lado d PSuárez 2 canales,1
RT @juancarlosalejo #AFF 1605 hacia las salidas de La Ppla de La Urbina con BASTANTE COLA para cruzar La Ppla de La Urbina,1
RT @juancarlosalejo: #AFF 1600 S&gt;ESTE dsd el Pte.de Los Ruices hasta el DMetropolitano con EXCELENTE TRÁNSITO,0
RT @juancarlosalejo: Av.Sanz S&gt;SUR con EXCELENTE TRÁNSITO hasta el parque y más allá,0
#PNM con Fuerte retraso sentido #SAA desde  Lomas de Urquia 5pm,1
RT @juancarlosalejo: Av.Sanz 1625 S&gt;NORTE parte del motivo de la COLA se debe a camioneta accidentada justo antes de cruzar la Av.RGallegos,1
RT @MIRANDAACTIVA: Fuerte retaso en la #PNM sentido #SAA desde la entrada de Lomas de Urquia,1
RT @traffiCARACAS: via @OskarAlberto:  Yo quisiera encontrar una razón lógica para las colas en la Valle-Coche. #PrioridadTránsito,1
"RT @Trafishock: ""@Luis24Palacios: Transitada la #AvPanteon entre la esq de Palo Negro y Paseo Anauco 4:51pm @traficovv http://t.co/hAoNPKbw…",1
RT @MIRANDAACTIVA: Fuerte retaso en la #PNM sentido #SAA desde la entrada de Lomas de Urquia @EUtrafico @traficovv @trafficMIRANDA,1
RT @Porlasvias: @Luis24Palacios @MaquinaDelAire @traficovv principal de la castellana sentido a la cota mil desde la plaza un buen tráfico …,1
RT @djabellou: Via @traffiCARACAS @trafficMIRANDA @EUtrafico @traficovv en #PNM d cc cascada a cc casona cola corrida transito #SAA  #Carac…,1
@FMCENTER muy bien la Av. Río de Janeiro de Chuao para El Llanito.,0
@FMCENTER Despejada la Av. Río de Janeiro de Chuao a El Llanito y en ambas direcciones.,0
VIA @FMCENTER. APDE muy bien a El Centro.,0
RT @FMCENTER: Lenta la Francisco Fajardo de Plaza Venezuela hasta San Juan 5:04 #TrafficCenter,1
"RT @Trafishock: ""@traficovv: @AndresNasserT: Libre fajardo desde la urbina hasta los ruices ambos sentidos 4:40 pm.""",0
"RT @Trafishock: ""@trafficMIRANDA: Fuerte retaso en la #PNM sentido #SAA dsd la entrada de Lomas de Urquia @trafficVZLA   #PrioridadTránsito""",1
"RT @Ayuda24Carrizal: Cota Mil EO/OE buena recomendación, solo lenta en Boleita y El Marques. Valle/Coche lenta desde Valle Abajo.#ec #vial",1
RT @Ayuda24Carrizal: Lentitud en la incorporación a la Valle - Coche por lo menos hasta Valle Abajo.#ec #vial,1
RT @Fabi_Rapalino: Solazo y trafico lento pero fluido en la via al @AeropuertoZulia La Chinita . 5:00 pm . http://t.co/bT1xdGdEB2,1
RT @Luis24Palacios: RT @Porlasvias: @MaquinaDelAire @traficovv principal de la castellana sentido a la cota mil desde la plaza un buen tráf…,1
RT @FMCENTER: Despejada la Av. Río de Janeiro de Chuao a El Llanito y en ambas direcciones 5:08 #TrafficCenter,0
"RT @Trafishock: ""@traficovv: @FMCENTER muy bien la Av. Río de Janeiro de Chuao para El Llanito.""",0
"via @FredyPineda71:  @trafficvzla   LENTITUD dsd BELLO M HACIA PZVLA EN LA FF, COLA  EN LA FF SENTIDO  #DonaTusMedicamentos",1
@FMCENTER Retraso corto en la Cota Mil de Sebucan a El Marqués.,1
via @MIRANDAACTIVA: La cola en la #PNM sentido #SAA ya comienza dsd pte Carrizal  @trafficVZLA  #PrioridadTránsito,1
@MIRANDAACTIVA La cola en la #PNM sentido #SAA ya comienza desde pte Carrizal.,1
RT @MIRANDAACTIVA: La cola en la #PNM sentido #SAA ya comienza desde pte Carrizal @traficovv @EUtrafico @trafficMIRANDA,1
RT @tutaxistavial: Reportan lentitud para incorporarse a la Valle Coche 5:10pm @LaCima96  actualizando la información vial minuto a minuto.,1
RT @nela2606 Autobús incendiándose en #Maracay en Av Bolivar en la redoma del Obelisco de San Jacinto http://t.co/tdHYT9n6Pa 5:18pm,1
"via @FredyPineda71: @trafficvzla  AFLUENCIA Y LENTITUD PARA SUPERAR EL Embudo de los Estadios hacia @trafficVZLA, FF sentido O-E buena circ",1
