#ELECTRICISTA A continuación el link para llenar el formulario del viaje al Guri  https://t.co/Mhvp9Fl2gj,0,0,,
Visita http://t.co/oKz0P5UPoO y encuentra mucha mas información sobre el tráfico en Caracas. #AFF #GMA #VC,0,0,,
Cansado de ver una sección cerrada en @proveusb?? Se parte de le solucíón y únete al equipo,0,0,,
No hay paso en la Av. Sucre de Catia hacia la Av. Urdaneta. 1:00 p. m.,1,1,2,
RT @victoria1039fm: (1:06pm) &gt;&gt; @Juan_Idler: Intercomunal Valle-Coche con buena circulación. Retraso bajo el puente de coche por trabaj…,1,1,1,
Intercomunal de El Valle con tránsito fluido. 1:03 p. m.,1,0,1,
Av. Bolívar con buen tránsito en ambos sentidos. 1:02 p. m.,1,0,1,
Av. México con buena circulación. 1:02 p. m.,1,0,0,
Paseo Colón con buen desplazamiento en ambos sentidos. 1:01 p. m.,1,0,0,
"via @GATV2925:   : Dios puede permitir que llores, e incluso que sufras. Lo que Dios no va a permitir es que te rindas."" #Miranda",0,0,,
Ven a escuchar a la Orquesta Sinfónica Juvenil “Inocente Carreño” el próximo 5 de febrero en la USB.,0,0,,
http://t.co/PZV5Xako4e,0,0,,
"RT @funesmemorioso: libres la vc, taZon y hoyo de la puerta en ambos sentidos",1,0,0,
via @francisco_romer: #2F cola a 30 metro de vtv @genplos ruises ccas @trafficVZLA    @Fenix_Anony12 http://t.co/zoYfUnV28f #Miranda,1,1,1,
RT @VisionSaludCcs:  Buena circulación la intercomunal de El Valle sentido La Bandera 12:27,1,0,0,
RT @TuSaludVascular:  Sin inconvenientes la Av. Ppal de Macaracuay en ambas direcciones 12:30,1,0,0,
RT @francyrene:  Acaba de caer un motorizado un poco antes del puente 5 de Julio dirección este. 12:14 pm,1,1,1,
via @jgc65: @CPNB_VE  @valoryjusticia    malandros que nos robaron el martes en la camioneta hacia guarenas http://t.co/zweyhrCu4g #Miranda,0,0,,
¿Quieres escuchar música? En tu @proveusb tenemos los audifonos que más te gustan,0,0,,
via @74_alves1974:  @jmarin100969 @nadielaconoche @trafficPUERTO ...así como hace el bicentenario. #Miranda,0,0,,
"via @VZ07R: ¡AHORA EN EL SÓTANO! Las COLAS de Bicentenario Zona Rental, ahora están encaletadas en el sótano http://t.co/5fb7S8FLOs",0,0,,
via @nadielaconoche:  @trafficVzla: Campamento de CHINOS en la Entrada d Puerto Ordaz #Guayana / EL IMPERIALISMO EXISTE http://t.co/uptJnQn,0,0,,
RT @FMCENTER: Buena circulación bajando la Av. Andrés Galarraga 1:14 #TrafficCenter,1,0,0,
"via @caroruich:  @VZ07R  sótano para que no los vean.?igual cola es cola,desabastecimiento es desabastecimiento, no tapan el sol con un dedo",0,0,,
"via @VZ07R: ¡AHORA EN EL SÓTANO! Las COLAS de Bicentenario Zona Rental, ahora están encaletadas en el sótano http://t.co/5fb7S8FLOs  !!",0,0,,
Los invito a ser parte de nuestros reporteros del tránsito desde cualquier lugar de Vzla. Sigue @traficovv escribe d traficovv y tu mensaje.,0,0,,
Reportan tránsito fluido en la Principal de Macaracuay en ambas direcciones. 1:25pm.,1,0,1,
@FMCENTER Buena circulación bajando la Av. Andrés Galarraga 1:14pm.,1,0,0,
"Las redes sociales representan la nueva forma de comunicarse, y TrafficVZLA brinda la mejor oportunidad de construirla con SEGUIDORES REALES",0,0,,
RT @victoria1039fm: (1:31 pm) &gt;&gt; @Juan_Idler:  Av. Nueva Granada con circulacion lenta en ambos sentidos #Caracas #InfoVial,1,0,1,
via @LUISANTONIORU11:  en este pais era raro cuando veias una cola ahora son el pan de cada día #Miranda,0,0,,
“Los Hermanos Llegaron Ya” y llegaron a la #USBve. Adquiere en la Dirección de Cultura tus entradas para ver a los Hermanos Naturales,0,0,,
Paga el impuesto anual de vehículos en Baruta antes del 27 de febrero y disfrutarás de un 10% de descuento http://t.co/Vcp8l4TFF4,0,0,,
"via @alexacocorito: "": Las COLAS de Bicentenario Zona Rental, ahora están encaletadas en el sótano http://t.co/5fb7S8FLOs"" @Jorman_24",0,0,,
@Anaira1989 buen transito en la #PNM para los que se dirigen a la cascada a esta hora 1: 33pm.,1,0,0,
RT @potenzax:  avenida boyacá entre el distribuidor metropolitano y altamira despejado en ambos sentidos http://t.co/iJH89n13M9,1,0,0,
via @nicoptero: Cola fuerte con dirección a san Antonio por la recta de las minas. Carretera panamericana  @Miranda1001_Fm #Miranda,1,1,2,
"#Tipstraffic Evite: Contenido ofensivo, agresivo, lenguaje soez, procaz, así como atentar contra las leyes, la moral y las buenas costumbres",0,0,,
"RT @victoria1039fm: (1:26 pm) &gt;&gt; @PCADMiranda: #AFF retraso, sent. Oeste - Este, altura de Los Ruices y La Urbina. #Caracas",1,1,1,
Te invitamos a La Paradura del Niño en Baruta este viernes #6feb a las 2pm http://t.co/lYFcScgkuW,0,0,,
"#Tipstraffic Comparte info confirmada, EVITA difundir rumores, respáldate en fuentes confiables. Información objetiva, veráz y oportuna!",0,0,,
via @nicoptero: Cola fuerte con dirección a san Antonio por la recta de las minas. panamericana  @Miranda1001_Fm http://t.co/cYlYxAHGCE,1,1,2,
via @Porlasvias:  @LaMejorRuta @VZ07R. Lahsen caleta en el sótano hay personas encargadas para hacer eso #Miranda,0,0,,
@ServicioVialFM Aragua: Se mantiene congestionada la Encrucijada de la Pica en todos sus sentidos.,1,1,2,
RT @caracas1073fm: #FueraDeLaARC protesta en la panamericana a la altura de trapiche  del medio debido a falta de agua.,1,1,2,
@ojjro: Fluidez desde Bohío hasta #Guacara,1,0,0,
RT @zona925fm: #TraficZona 01:34pm  @Anaira1989 buen transito en la #PNM para los que se dirigen a la cascada,1,0,1,
via @Porlasvias:  @LaMejorRuta @VZ07R en estos momentos una y 40 p m la av. urdaneta sentido este tiene buena circulación #Miranda,1,0,1,
@GilbertVzla: Cierre vecinal en la #Panamericana sector trapiche del medio.,1,1,2,
via @Recuperauto:  @LeonAnthonyleon  Calibér placa AA504SM robo distribuidor metropolitano sentido higuerote http://t.co/mag5Lqlb4Y #Miranda,0,0,,
"via @Recuperauto:  @mirmaralrivas POLIMIRANDA recuperó un autobús marca Encava, multicolor, placa AE0226 #Miranda",0,0,,
"via @alex_akoustic26:  @LUISANTONIORU11 pq para tu informacion, cola se hace con plata en el bolsillo. Limpio no hace cola. #Miranda",0,0,,
RT @Anaira1989: @traficovv buen transito en la #PNM para los que se dirigen a la cascada a esta hora 1: 33,1,0,1,
RT @ServicioVialFM: Via @PC_Aragua:Unidad R18 laborando en extinción de #IncendioDeVegetación KM103 de la ARC sentido Ccs-Val #Precaucion h…,0,0,,
RT @PorLosPasillos: @GalletaConCafe te quelo :) http://t.co/qqWHRXtJZX,0,0,,
RT @zona925fm: #TraficZona 01:49pm Aragua: Se mantiene congestionada la Encrucijada de la Pica en todos sus sentidos.@traficovv,1,1,2,
@Porlasvias una y 40 p m avenida urdaneta sentido oeste retraso sólo para superar semáforos.,1,1,1,
@zona925fm 01:49pm Aragua: Se mantiene congestionada la Encrucijada de la Pica en todos sus sentidos.,1,1,2,
via @Marroman07:  @mieoviemar @alexescobar1 @carlosclcd Hasta cuandooooo... Realmente el venezolano es fuerte #DonaTusMedicamentos,0,0,,
RT @whynottosmile: You're excited for season 5 of Game of Thrones but also terrified because half the characters will probably die,0,0,,
A las 14:00 Pronóstico: Aumento de nubes y más caliente. Posible precipitación en las próximas 12 a 24 horas. Viento.,0,0,,
"A las 14:00 Temperatura: 23.4 °C, Pluviosidad: 0.0 mm/h, Lluvia del día: 0.0 mm, Presión: 1019.8 mb ↓",0,0,,
La Red Baruteña de Emprendimiento celebra su XII Encuentro en @lacatolica UCAB #BarutaEmprende http://t.co/AXHKjYjfnz,0,0,,
"RT @VivaLaUCV: ""Desde la FCU estamos dispuestos a movilizarnos por las reivindicaciones de todos y NO a pararnos"" @HaslerIglesias http://t.…",0,0,,
via @danram65:  Se requiere urgente bomba y filtro de dialisis  0424-3250441 fmlia Diaz #DonaTusMedicamentos http://t.co/PvpPEFR2yp #Miranda,0,0,,
@Porlasvias apde con tráfico rápido en sus dos sentidos a la 1y48pm.,1,0,0,
RT @Ayuda24Carrizal: Intercomunal Valle-Coche con buena circulación. Retraso bajo el puente de coche por trabajos en la #EC #VIAL,1,0,1,
Su alianza con Firefox ayuda a que las búsquedas en Yahoo remonten en Estados Unidos http://t.co/PgAr1kyLGu @genbeta,0,0,,
Cazar vulnerabilidades para Google tiene premio: 1500 millones en recompensas http://t.co/1SRZ52hNrL,0,0,,
"RT @infolosteques: ""Via @Anaira1989: @infolosteques buen transito en la #PNM para los que se dirigen a la cascada a esta hora",1,0,1,
RT @victoria1039fm: (2:10 pm) &gt;&gt; Camión volcado entre los Km 68 -70 del tramo #Aragua sentido #Valencia. Ocupa parte del canal lento #InfoV…,1,1,2,
How-to: comprueba si tu distribución Linux está afectada por la vulnerabilidad GHOST http://t.co/0fdDPP8iNK @LXALinuxAdictos,0,0,,
RT @caracas1073fm: #Aragua camión volcado a nivel del km 69 sentido #Valencia Informa.Raptor 146,1,1,2,
via @ElQuejonDeSAA: #sinagua #sincomida #sincemento #sinseguridad #sinmedicinas #sinpatria #sinpresidente #sinluz @abc_es @abcnews @CNNEE @,0,0,,
Maestro Eugenio Carreño dirigirá a la Sinfónica Juvenil Inocente Carreño en la #USBve. Jueves 5 de febrero a las 12m,0,0,,
http://t.co/99KxD7ZcL1,0,0,,
RT @Porlasvias: @traficovv apde con tráfico rápido en sus dos sentidos a la 1y48om,1,0,0,
"Para asegurar la eficiencia de nuestro servicio de impresiones, especifique el nombre correcto del archivo y la ubicación del mismo.",0,0,,
RT @victoria1039fm: (2:11 pm) &gt;&gt; Camioneta encunetada cerca del Km 72 sentido #Caracas. Precaución #InfoVial,1,1,2,
"via @rex30002: Stafados d""Autos La Venezolana"" reunidos ahorita en Vice Presidencia, les dicen q no hay vehículos para solucionar stafa",0,0,,
@josedugarte16 #trafficMeridaVe Merida: congestion en Av. Don tulio febres cordero.,1,1,2,
RT @jbotti1: Mugabe en Zimbabwe encarcelo mas de 1mil comerciantes y prohibio la inflacion por decreto. Farmatodo es sintoma de la misma es…,0,0,,
via @Vzla_Unida_PSMF: ¿Estas preocupado por la cantidad exagerada de indocumentados en Venezuela? Entra aquí -&gt; https://t.co/asDdJtZREG,0,0,,
"RT @GerardoUCV: Hay que leer ""Cruzando la raya amarilla por ""@danielfermin http://t.co/vINlEe2ouR",0,0,,
"#ATENCION Dejaron una calculadora en la sala de lectura. Para mayor información,  preguntar en la salita.",0,0,,
RT @josedugarte16: @traficoVV #trafficMeridaVe Merida: congestion en Av. Don tulio febres cordero.,1,1,2,
@caracas1073fm #Aragua camión volcado a nivel del km 72 Modulo de auxilio vial sentido #Valencia Informa.Raptor 146.,1,1,2,
"Hoy se cumplen 16 años del inicio del chavismo en el poder, cada quien saque sus propias conclusiones  http://t.co/hZhCJs2ZuN",0,0,,
"RT @trafficLARA: via @sancla14: Grueros bloquean la Florencio Jimenez, a pocos metros del distribuidor San Francisco #Lara",1,1,2,
RT @zona925fm: #TraficZona 02:15pm  @Anaira1989: @infolosteques buen transito en la #PNM para los que se dirigen a la cascada a esta hora,1,0,1,
RT @victoria1039fm: (2:15pm) Vía&gt;&gt; @politicatwitera:  http://t.co/Poh5NWPdYX,0,0,,
via @Radical_sa: Después del semáforo del iut en la #panamericana sentido #CCS un camión cava accidentado genera un poco de retraso vía,1,1,1,
@victoria1039fm (2:11 pm) &gt;&gt; Camioneta encunetada cerca del Km 72 sentido #Caracas. Precaución.,1,1,1,
via @OkamiAmateratsu:  tiwnen que entender q aqui no hay xq todo es importado y ponen trabas para poder importar #DonaTusMedicamentos,0,0,,
"#Tipstraffic Difundir info e imágenes PRIVADAS de un individuo puede ser ilegal, y ser suspendido.  http://t.co/UJm62tUg0r",0,0,,
RT @zona925fm: #TraficZona 02:22pm #Aragua camión volcado a nivel del km 72 Modulo de auxilio vial sentido #Valencia @traficovv,1,1,2,
#PNM con buena circulación en Recta de la Minas sentido #LTQS 2:23pm,1,0,0,
Usuarios reportan incendio de vegetación en #AFF antes de la entrada de san Juan 2:22pm,0,0,,
RT @zona925fm: #TraficZona 02:00pm buen transito en la #PNM para los que se dirigen a la cascada,1,0,0,
via @OkamiAmateratsu:  ahlra a esperar a ver que hacen solo espero no la expropien pq eso no solucionara nada solo creara +caos #Miranda,0,0,,
RT @trafficLARA: via @ingcoronaa:  choque a la altura del puente de la circunvalacion sentido quibor-bqto fuerte cola #DonaTusMedicamentos,1,1,1,
Estos son los pasos para sacar una constancia de buena conducta  #BarutaEnLinea  http://t.co/htJngikftG,0,0,,
"RT @victoria1039fm: (2:25pm) Camión volcado a la altura de Las tejerías (km.70) sent. #Valencia, no genera cola. Autoridades en el sitio.",1,1,1,
"¿Necesitas resaltadores para señalar las ideas principales de un texto? Ven a tu @ProveUSB, los tenemos al mejor precio",0,0,,
@josedugarte16 #trafficMeridaVe #Merida: fuerte congestión en Av. Fernandez peña ejido... tratar buscar otras salidas!,1,1,2,
via @jacp__33: A esta hora @CNNEE #janiotvenezuela repetición @trafficVZLA @traffiCARACAS @trafficTACHIRA @trafficMERIDA  @trafficLARA,0,0,,
"RT @victoria1039fm: (2:25pm) &gt;&gt; Reportan fuerte retención en la Autopista del Sur sentido #Valencia Campo de #Carabobo, hasta ahora sin may…",1,1,2,
@TrafficEnLaVia Usuarios reportan incendio de vegetación en #AFF antes de la entrada de san Juan 2:22pm.,0,0,,
RT @AnunciosPUERTO: INTT extiende jornada de atención a usuarios sin previa cita hasta este mes - http://t.co/yjDxlNinor,0,0,,
"via @201zorro:   Hoy día de ntra Santa Madre Virgen de la Candelaria,patrona de varios pueblos de Venezuela,ruega Madre por los que sufren",0,0,,
RT @josedugarte16: @traficoVV #trafficMeridaVe #Merida: fuerte congestión en Av. Fernandez peña ejido... tratar buscar otras salidas!,1,1,2,
RT @Anaira1989: @traficovv buena marcha en la #PNM km 17 direccion a Los Teques a esta hora... 2: 32,1,0,0,
RT @Taxi_Manzanares: Bien la #APDE ambos sentidos bien av.avila d altamira y vías internas d chacao 2:36pm,1,0,0,
via @JesusAlee86: Paciente  Edinsson Perez en Pediatria HVS requiere urgente por tiempo indefinido Albumina Humana al 20% telf 0414 2751667,0,0,,
RT @zona925fm: #TraficZona 02:34pm buena marcha en la #PNM km 17 direccion a Los Teques a esta hora @Anaira1989,1,0,0,
"@ServicioVialFM ARC: Vuelco de Vehiculo de carga km 70, tramo Tejerias sentido Caracas - Valencia, no genera retraso.",1,0,1,
@Jacobo_Vidarte Carabobo: Bus accidentado debajo Dist San Blas sentido a Avisar Lara. Foto --&gt; http://t.co/X3hpZ8qran,0,0,,
"RT @anabriceno22: hoy jugaremos nuestro ultimo partido de la primera fase, ganando aseguramos pasar a la siguiente ronda. VAMOS SIMON #Kick…",0,0,,
"RT @zona925fm: #TraficZona 02:35pm Reportan fuerte retención en la Autopista del Sur sentido #Valencia Campo de #Carabobo, @traficovv",1,1,2,
RT @Jacobo_Vidarte: @traficovv Carabobo: Bus accidentado debajo Dist San Blas sentido a Avisar Lara. Foto --&gt; http://t.co/8ilLIt45s3,0,0,,
"via @curvasur:  Mi Venezuela,único país del Mundo donde encarcelan,Empresarios,y el Hampa suelta y Féliz haciendo de las Suyas! #Miranda",0,0,,
@Taxi_Manzanares Bien la #APDE ambos sentidos bien av.avila d altamira y vías internas d chacao 2:36pm.,1,0,0,
"via @curvasur:  Mi Venezuela,único País del Mundo donde los Corruptos andan Libres,Y los Empresarios Honestos Presos! #PrioridadTránsito",0,0,,
Egresados podrán ofertar cursos y programas virtuales a través de Funindes USB http://t.co/EafCmVkneW,0,0,,
Inaugurarán estacionamiento donado por Asociación de Amigos de la USB http://t.co/c4tNVcZx3M,0,0,,
Una nueva designación y autorización se conocieron en el CD http://t.co/xbKfEcyMWr,0,0,,
PTS y Patrocinarte impulsarán proyectos creativos de uesebistas http://t.co/xy6zISODfF,0,0,,
Selección de kickingbol buscará su pase a segunda fase de los Juvineu 2015 http://t.co/yt9FIiGl81,0,0,,
Expondrán situación de la investigación en las universidades nacionales http://t.co/KEdndZHEaZ,0,0,,
RT @ElCoctel971: RT @MaquinaDelAire: #@Anaira1989: buena marcha en la #PNM km 17 direccion a Los Teques a esta hora 2: 36pm,1,0,0,
Hasta el 6 de febrero estará abierto concurso de credenciales para cargos académicos http://t.co/oB786Hlrji,0,0,,
via @AleeCarolina:  paciente  Edinsson Perez en Pediatria HVS requiere urgente por tiempo indefinido Albumina Humana al 20% telf 0414 27516,0,0,,
via @Con_Fe350: Y xq los gerentes y los dueños del bicentenario no están presos? @traffiCARACAS  @trafficVZLA  http://t.co/5aXz1lNoBg,0,0,,
@MelaoFM 259pm #02F Retraso bajando El Tambor LTQS http://t.co/7Pv2azgrAO,1,1,1,
Ubica el módulo policial más cercano a tu comunidad y ten a la mano los números de emergencia #BarutaSegura http://t.co/HmwG959Grr,0,0,,
"“Esperar es creer en el amor, tener confianza en las personas, dar el salto a lo incierto y abandonarse totalmente en Dios”",0,0,,
San Agustin,0,0,,
via @MelaoFM: 259pm #02F Retraso bajando El Tambor LTQS   @trafficVZLA  @TrafficVZLA http://t.co/bwURryrGp3 #DonaTusMedicamentos,1,1,1,
"#EcoPelícula ""The 11th Hour"" - La esperanza eres tú",0,0,,
http://t.co/5mo9nPSuOW http://t.co/HMOdHQrQCv,0,0,,
via @MelaoFM: 305pm #02F Despejado Super Lider PNM   @trafficVZLA   @TrafficVZLA http://t.co/wuJs1FEh1O #Miranda,1,0,0,
"Recuerda que los permisos se solicitan para: extraplanes, correquisitos, límites de créditos, electivas, miniproyectos, avances de tesis",0,0,,
@Luis24Palacios #Libre la #PDE entre #SF y el ciempies ambos sentidos! 3:07pm.,1,0,0,
¡Inscríbete en el Taller Intensivo de Tango! Pasa un sábado diferente http://t.co/M5J9fNnhio,0,0,,
@MelaoFM 305pm #02F Despejado Super Lider PNM http://t.co/qskat6IJPi,1,0,0,
@NievesFarid chacao bien buena circulacion http://t.co/tWx3bzqaeU,1,0,0,
"#Tipstraffic Evite: Contenido ofensivo, agresivo, lenguaje soez, procaz, así como atentar contra las leyes, la moral y las buenas costumbres",0,0,,
Nuestra lucha también es por mantener la frente en alto. Hoy el gobierno hace todo lo posible por desmoralizarnos y que agachemos la cabeza.,0,0,,
@Luis24Palacios #AFF altura de Altamira en ambos sentidos buen movimiento 3:09pm  http://t.co/tMU6gtIwsF,1,0,0,
RT @zona925fm: #TraficZona 03:01pm Despejada la Francisco Fajardo desde La Urbina hasta el Dist. Ciempiés,1,0,0,
via @Iveht27f:  @Con_Fe350 @traffiCARACAS @trafficVZLA cierto alli si ahi colas.,0,0,,
super megas colas q se hacen alli #DonaTusMedicamentos,0,0,,
via @caralampio72: @traffiCARACAS @Con_Fe350  @trafficVZLA por q están jugando a la sillita no vayas a creer q es cola para entrar #Miranda,0,0,,
@caracas1073fm #Aragua Bus accidentado a nivel del km 106 E/s Trebol sentido #Valencia.,0,0,,
La presión que el gobierno le está poniendo a TODAS las cadenas de distribución privadas va a llevarlas a su completa paralización,0,0,,
¡Los Hermanos Naturales se presentarán en la USB! Adquiere tus entradas en la Dirección de Cultura o a través de @TICKETMUNDO,0,0,,
"via @elesurferjswife:  se necesita donantes de sangre a-,o- para Diana Muñoz el la policlínica la arboleda es muy urgente #PrioridadTránsito",0,0,,
¿Necesitas hojas de examen para tu parcial? Tu @ProveUSB las tiene al mejor precio!,0,0,,
RT @ServicioVialFM Aragua: Retraso en la Encrucijada de la Pica frente al super lider por labores viales en ambos sentidos,1,1,2,
RT @Luis24Palacios: Fuerte #Cola al final de la #AvSucre pasando Paguita via el Calvario! cerrada la conexión a la Urdaneta 11:33am @Maquin…,1,1,2,
Se proyecta que la temperatura media aumentará entre 1.1ºC y 6.4ºC a lo largo de los próximos cien años.,0,0,,
"Bueeeenasss! Vas pendiente de unos super postres este jueves? Acércate a la sala de IQ, no te lo pierdas! http://t.co/aE1mNqm1Na",0,0,,
"Los icebergs también ""hablan"": método acústico para medir el calentamiento de los glaciares. (http://t.co/TyujbxEbej) http://t.co/gUgMRGcuHE",0,0,,
RT @jonnaytti: Será que si hay un hombre que pueda complacer mis caprichos http://t.co/B3HHp5WU05,0,0,,
"RT @puzkas: Estaciones Metro en donde debería haber operativo RE: Gato Negro, La Bandera, La Hoyada, La Paz, Adjuntas,Maternidad,Perez Bona…",0,0,,
"VIII Congreso Chileno de Nutrición Clínica, Obesidad y Metabolismo, Mayo 2015, Viña del Mar. http://t.co/X7YoRJ4o0r",0,0,,
RT @Luis24Palacios: Lenta la Baralt via Norte avanzando Capitolio viceversa la esq de La Pedrera 11:44 @MaquinaDelAire @traficovv http://t.…,1,1,1,
Av. Río de Janeiro con buena marcha en ambas direcciones. 11:44 a. m.,1,0,0,
RT @MaquinaDelAire: #AFM de La California #Oeste con buena marcha para la hora 11:50am,1,0,0,
"RT @MaquinaDelAire: #AFM del Rosal a Chacao por canal con paso restringido, al superar Chacao la marcha mejora Petare 11:49am",1,1,2,
RT @MaquinaDelAire: #Av Solano con buena marcha para la hora 11:49am,1,0,0,
RT @MaquinaDelAire: #Av Urdaneta con #Lentitud en su prolongación en #AmbosSentidos 11:49am,1,1,1,
RT @MaquinaDelAire: #AFF de La Urbina al centro con buena marcha para la hora 11.50am,1,0,0,
