via @cajasequense: @traffiCARACAS ya pasando el túnel de los Ocumitos y sin ningun contratiempo ARC dsd los valles del tuy libre #Miranda,1,0,,
vía @TWIRO92: Cola chacao bote agua rampa después libre http://t.co/6RJThwz8Fz,1,1,,
via @EmiliaEmyhdez: @kayuela #PrioridadTránsito la cola dura casi 30min. #PrioridadTránsito,1,2,,
"2:38 pm: Reportan derrape de motorizado en la Panamericana, sentido Los Teques - Caracas, a la altura del C.C. Casa Mia",1,2,,
RT @MelaoFM: 12:17pm #10F Retraso leve Km 17 PNM https://t.co/UNeJpQ0s2Y,1,1,,
"Av. Libertador con buen tránsito en su parte baja, en ambos sentidos.
 8:59 a. m.",1,0,,
"Av. Río de Janeiro con lentitud desde Los Ruices Sur hacia Chuao. Vía El Llanito con buen tránsito.
 7:36 .a m.",1,1,,
RT @GarciaJose4: @traficovv fuerte cola av.universidad a la altura de la ucv de mcy,1,2,,
via @generador2: cola para llegar al guapetón troncal 9 http://t.co/qDHg2vK8mf #DonaTusMedicamentos,1,1,,
#AFF sentido E-O cola desde Santa Cecilia a Dist. El Pulpo. 5.32pm #CCS,1,1,,
"RT @Ayuda24Carrizal: Colisión, Autopista Francisco Fajardo, sentido centro a la altura de Altamira genera retención #EC #VIAL.",1,2,,
RT @potenzax: @traficovv Fco. de Miranda sin tránsito vehicular altura de Chacao por acceso cerrado desde Bello Campo a c. Elice http://t.c…,1,0,,
via @TuGPSRadio: #PNM dsd Los Teques hasta el km 1 solo con retraso en los semáforos. Fuerte brote de agua en el km 1 6:04am #Miranda,1,1,,
"Vía @MaquinaDelAire Si van por el Eje Guarenas-Guatire hacia Barlovento, la #Intercomunal tiene buen tránsito.",1,1,,
RT @Ayuda24Carrizal: Retraso en la valle coche desde hasta el puente de los túneles dirección rinconada #ec #vial,1,1,,
vía @Porlasvias: Buen día la av. Urdaneta con buena circulación en sus dos sentidos 6 y20 am,1,0,,
via @mcae2000: cola kilométrica dsd los ruines hasta recta la Urbina para salir de Caracas. #Miranda,1,2,,
via @cajasequense: @traffiCARACAS @trafficARC dsd la subida de tazon al túnel de los Ocumitos sin contratiempos en menos de 35 minutos,1,0,,
vía @TWIRO92: Lecuna buena marcha http://t.co/otXMoxfYGm,1,0,,
"Vía @MIRANDAACTIVA Desde la recta de las minas libre hasta llegar a #LTQS,",1,0,,
"via @elportuu1047: Retraso via ccs en la AGMA pasando el sobre ancho bomba inactiva,cafe,túnel,monumento,terminal,DM #DonaTusMedicamentos",1,1,,
RT @tiorafm: #15F (12:45pm) Reportan Buena Circulación en la #Pnm. #OperativoCarnaval2015 @trafficMIRANDA @traficovv @EUtrafico,1,0,,
"Av. Río de Janeiro con buen tránsito en ambos sentidos.
 7:09 a. m.",1,0,,
RT @Carlosorl67: @traficovv ppal d la urbina solo con retraso llegando al semaforo d la calle 10! 5:05pm,1,1,,
via @Raposo212: ula Mérida lista para la protesta contra la resolución 008610 http://t.co/vzY0Bhcfpd #DonaTusMedicamentos,0,,,
RT @SweetSourCcs: Fuerte retraso en Av Victor Batista Los Teques https://t.co/5FdeYVe1MZ,1,2,,
"El paso hacia la #USBve sigue trancado por la protesta, estaremos informando cuando se restablezcan las vías. (via: @akaLuisSerrano)",1,2,,
"#AFF con marcha lenta desde El Paraíso hasta Plaza Venezuela.
 7:47 a. m.",1,1,,
RT @trafficMcbo: via @antuan11: choque de dos camionetas... altura del puente juan pablo II antes de llegar a EPA #Maracaibo,1,2,,
RT @DiarioAvanceWeb: Redoma San Antonio de Los Altos #LosSalias con buena circulación #Trafico http://t.co/5aHqBlZTZP,1,0,,
RT @adriamora: autopista FF dirección oeste 5:15 pm. A la altura de las Mercedes... http://t.co/0Z23mnlFIM,0,,,
vía @TWIRO92: Cota mil oeste cola7:50 http://t.co/bUY2rHSmih,1,1,,
RT @trafficARAGUA: via @Tibicol: accidente en la casanova a la altura de la casa de la moneda en el sitio 3 fallecidos 2 de ellos menores :(,1,2,,
vía @Luis24Palacios: #AvOhiggins desde la Plaza hasta la redoma de la India esta Libre! 8:57am,1,0,,
Vía @MaquinaDelAire Tránsito rápido en la Fajardo de Altamira a El Pulpo.,1,0,,
RT @SweetSourCcs: Choque entre camionetas sentido Petare Guarenas https://t.co/tir9iz0UAl,1,2,,
"via @tddpc: ""@mabravo17 tránsito lento entrando a #Caracas túnel los Ocumitos! http://t.co/xKYPc0cHrK #Caracas"" #Miranda",1,1,,
"#AFF con buen tránsito desde Chacao hacia Petare.
 9:08 a. m.",1,0,,
"Av. San Juan Bosco con buen tránsito.
 10:42 a. m.",1,0,,
RT @trafficVARGAS: via @Pastor_albertGG: camioneta terios (((VOLCADA))) a la altura de ciudad caribea genera cola subiendo y bajando ya es…,1,2,,
RT @FMCENTER Habilitado un canal de contraflujo en la Autopista Regional del Centro sentido Charallave 7:47,1,0,,
RT @MelaoFM: 6:46am #02F Av Víctor Baptista LTQS https://t.co/x7mM0p2bdm,0,,,
via @roxanalaya: #pnm cola sr debe a carro accidentado rn km12 canal lento de ahílibera #DonaTusMedicamentos,1,1,,
via @bebita20013: sin luz en hoyo de la puerta ..... #DonaTusMedicamentos,0,,,
vía @MelaoFM: 6:34am #09F Super Lider PNM https://t.co/yGM1Ku9ZLt,0,,,
RT @TuGPSRadio: .@TrafficMiranda #pnm con carga pesada transitando sentido #Ccs. Autoridades colocan conos sentido los teques para el #Terc…,1,1,,
"ARC presenta retraso, sentido Valencia - Caracas, a la altura de hoyo de La Puerta. Sentido contrario, con buena circulación para la hora",1,1,,
Afluencia vehicular en los alrededores de la Redoma La India. 3:50pm.,1,1,,
via @CHAPITA2010: Bd :) la cola en la romulo gallegos es carros mal parados en Daka boleita hasta cuando #Miranda,1,1,,
RT @TuDimeAleRojas: @traficovv #23F En este momento reprimen protesta de motorizados en Baruta con gas lacrimógeno,1,2,,
RT @victoria1039fm: (2:05pm) Fuera de #ARC: Cerrado el paso por protesta el sector Santisima Trinidad de Las Tejerías.,1,2,,
via @guevarafidel: la cola en la valle coche comienza dsd la primera pasarela punto de control 4 fuerte tiuna. 6 y 15 #Miranda,1,2,,
"RT @adrianacabrera: Retraso en la #AFF altura de Chacaíto por motorizado caído @traficovv @RADIORAMA103 http://t.co/Wm4GzLocMd""",1,2,,
via @YOSELYNMARCANO: @trafficVZLA @GNBautopistaGMA precaución bajando la #Gma por el club sirio cola por entrega de folleto y punto de con,1,1,,
"via @viaalternafm: Bd :), #Pnm libre en ambos sentidos, habilitado 3er canal 5:07am #PrioridadTránsito",1,0,,
RT @Ernestocurvelo: @traficovv Cola fuerte en la valle coche sentido plaza Venezuela.,1,2,,
"vía @alvisorg: Tránsito libre en la zona industrial de san Antonio, a esta hora.",1,0,,
vía @Luis24Palacios: #PDE vía La Trinidad con buen #Transito en todo el recorrido 6:49am https://t.co/M2fl4ZgNRb,1,0,,
via @cesarLMK_R: reporta -&gt; @saulreyes82: GANDOLA accidentada en boqueron 2 precaución feliz día @trafficVargas #PrioridadTránsito,1,2,,
"RT @enyerber63 carretera Petare Guarenas libre, incorporacion a #GMA desd Turumo libre, funciona #VAO 7:09AM @RADIORAMA103 @GUAgma",1,0,,
Vía @caracas1073fm #Aragua Incendio de vegetación a nivel del peaje de la cabrera con sentido #Caracas.,1,1,,
via @eliecermarrero: NO HAY PASO sentido CCS por Bonanza #Miranda #Charallave debido a camión que perdió eje trasero #PrioridadTránsito,1,2,,
Vía @Ayuda24Carrizal cota mil sentido este buen tráfico desde la avenida baral hasta la castellana,1,0,,
"RT @Ayuda24Carrizal: #PNM sentido Los Teques. Sin Cola en Entrada a La Vega,Entrada al IUTRC,Entrada al IVIC,La Redoma de San Antonio,Recta…",1,0,,
Vía @caracas1073fm #Aragua Colisión con posterior encunetamiento a nivel del km 89 Embalse de Zuata genera retencion en ambos sentidos.,1,2,,
"vía @Martinezvial1: Av Ppal de Caurimare, pavimento humedo, despejada 7:15 am",1,0,,
RT @MagdaBoschetti: 10.08 am la cola sentido Guarenas llega hasta la nueva ampliación de la autopista a la altura del Pérez de León,1,2,,
"RT @Ayuda24Carrizal: #VIAL #PNM Sentido Caracas. Sin Cola en Distribuidor Puente Carrizal,Distribuidor La Gaviota #EC.",1,0,,
vía @FredyPineda71: Fuerte cola desde el Km. 11 sentido Caracas en #PNM reportaron choque múltiple Km 9. https://t.co/kdU8fmDigk,1,2,,
"Si tienes inscritos avances de tesis, seminarios o trabajos dirigidos, estar atentos que el tutor envíe la nota a la Coordinación en Sem 12",0,,,
RT @djabellou: #PDE d plaza vzla a dist stafe via campits trinidad concresa transit moderad 7:15Am,1,1,,
vía @Lisecita_sd: Volcada Gandola en Tazón Sentido Caracas http://t.co/DLabAZMupR,1,2,,
via @NotiGuayoyo: #16F De caracas a paracotos libre no hay nada de tránsito. #Caracas #PrioridadTránsito,1,0,,
vía @Jacobo_Vidarte: Carabobo Autopista Valencia - Pto Cabello sin novedad en ambos sentidos,1,0,,
RT @FF971: #Tráfico Reportan vehículo accidentado en el KM 2 de la #PNM (3:31pm),1,2,,
RT @MaquinaDelAire: Buena marcha en los túneles de la Planicie 12:11pm,1,0,,
RT @traffiCARACAS: via @mannymats: la av.Nueva granada a esta hora http://t.co/2t6Iod2zAo #DonaTusMedicamentos,0,,,
"RT @ReportGuarico: #Guárico Dos Caminos - San Juan de los Morros fluidez vehicular, leves retrasos Camoruquito.",1,0,,
"RT @willroj: Fuerte retraso a esta hora desde #Hoyodelapuerta para empalmar con la vía del Placer y Baruta,8:55am",1,2,,
#PNM Recta de las Minas presenta congestión vehicular 8:05am,1,2,,
vía @Luis24Palacios: Rampas del distribuidor Baralt estan despejadas 8:51am http://t.co/iZv3cHVsfA,1,0,,
via @djabellou: Via @traffiCARACAS @trafficVZLA d cc sta rosa d lima y hacia torre la noria paseo las mercedes trans lento 6:45Am #Miranda,1,2,,
RT @gustavoluis76: Fuerte cola en la Cota mil sentido OE desde Srbucan hasta el Metropolitano 12:45pm,1,2,,
via @Bmesperandio: @carlosarturor20 Q paseen en otra hora generan cola y retardo #PrioridadTránsito,1,2,,
RT @trafficMcbo: CLL 89 con tráfico ligero entre las Resid El Araguaney y el PoliMaracaibo Sede Autop #Maracaibo,1,1,,
Vía @JesusVMendez A esta hora 05:59 Choque entre 350 y Encava en la ARC Sentido Ccs KM 38 antes de Paracotos. GNB en el sitio.,1,2,,
RT @activatecaracas: Lenta la fajardo S-oeste desde el puente de Petare @traffiCARACAS @traficovv @TrafficVCoche @redmusikfm S-este Libre A…,1,2,,
via @afroditadelnilo: @trafficVZLA @traffiCARACAS la cola es por multiple choque en ARC despues de pasar maitana. Sentido Caracas #Miranda,1,2,,
RT @victoria1039fm: (12:42pm) Labores de colocación de ojos de gato en el canal rápido a la altura de Mariara #ARC #Carabobo sentido #Carac…,1,1,,
RT @victoria1039fm: (10:06am) #ARC #Carabobo: Sin mayores contratiempos se encuentra el tramo Carabobo de la Autopista Regional del Centro …,1,0,,
RT Usurarios reportan que continua la cola para el túnel los Ocumitos http://t.co/lBa3uex4OI,1,1,,
"via @lgv0212: Bd :), alguien sabe pq es la cola sentido ccs a la altura del terminal de oriente? #Miranda",1,1,,
via @Bmesperandio: accidente subiendo PNM antes del hotel Las Vegas ambulancias y bomberos en el sitio #Miranda,1,2,,
via @Bones_Dj: Fajardo con retraso sentido Petare a la altura de El Paraíso (06:10am) @trafficVZLA #DonaTusMedicamentos,1,1,,
vía @djabellou: en #PNM hay #VAO d km5 A km0 7:50Am con transito lento bajando a #Caracas #Conga,1,1,,
"RT @Trafishock: ""@traficovv: Vía @AndresNasserT: Libre fajardo desde la urbina hasta los ruices ambos sentidos 4:40 pm.""",1,0,,
via @1raNota: @trafficVZLA @traffiCARACAS Av. Francisco de Miranda con Av. Uslar Pietri http://t.co/jFAANduP8b #DonaTusMedicamentos,0,,,
via @FiorellaHP: @trafficARC @tucatira @traffiCARACAS juegan con la necesidad de la gente y el hambre! Llevandonos a la miseria #Miranda,0,,,
via @newscapitalweb: Buen desplazamiento en la autopista Petare-Guarenas 3:06 #DonaTusMedicamentos,1,0,,
"via @willroj: #pnm bastante cola subiendo por semáforo del Km 5, pasado este fluye 11:24am #Miranda",1,2,,
vía @TrafficEnLaVia: #AFF O-E desde Caricuao al Pte Los Leones con buena circulación 6:52am,1,0,,
"via @mcae2000: truenos y lluvia en Las Mercedes, tránsito lento. #PrioridadTránsito",1,2,,
via @djabellou: Via @traffiCARACAS @trafficVZLA cola corrida para entrar al km0 De carretera #PNM via #SAA #losteques 8:10Am #Miranda,1,2,,
"RT @rutransito959: #Arc #Miranda,#Aragua y #Carabobo en estos momentos sin novedad.",1,0,,
via @Bones_Dj: #ARC con cola en el viaducto La Cabrera Sentido Caracas http://t.co/FE4ELCWOuq @traffiCARACAS @trafficVZLA #Miranda,1,1,,
"Se reporta colisión de vehículos en la APDE, altura Dist. Los Campitos, sentido La Trinidad. Ceder paso a las unidades(19:11)",1,2,,
"RT @RadioArtistika: #Entreruedasysemaforos: ARC tramos Aragua, Carabobo y Miranda sin novedad ambos sentidos 4:22 pm @traficovv",1,0,,
Vía @MIRANDAACTIVA La cola en la #PNM sentido #SAA ya comienza desde pte Carrizal.,1,2,,
"Cerrado el paso en la Av. Sucre de Catia, tomar vías alternas. 12:15 p. m.",1,2,,
vía @SweetSourCcs: Cola en Valle Coche desde pasarela sentido Norte https://t.co/QgMVWFkINV,1,2,,
via @jinfenekiita: porq es la cola subiendo a ccs #Miranda,1,1,,
VIA @FMCENTER. Av Nueva Granada a La Bandera con volumen.,1,1,,
RT @mariorrb: Accidente en #cotamil a la altura de sebucan sentido oeste-este. Vehículo golpeó un árbol! http://t.co/B2oPNqtQ7v,1,2,,
RT @Ayuda24Carrizal: Cola en Río De Janeiro a la altura de Chuao por cadaver en la vía. #EC http://t.co/oJgMEUZI17,1,2,,
"RT @AleCanizales: Ojo en Valle Coche → ""@katyzleon: 03: 36 PM Cola para entrar a #CCS desde la bomba PDV hasta el próximo distribuidor La G…",1,2,,
via @IvRaulcasado: congestionamiento puente que une la intercomunal del valle coche con las maya trabajos en el puente tomar previsión,1,1,,
via @TuGPSRadio: #PNM sentido los #Tqs frente al motel Orquídea vehículo (((VOLCADO))) entre la cuneta y el canal derecho precaución @lafi,1,2,,
RT @Martinezvial1: A las 8:20am la autop Ccs-LG mantenía buen desplazamiento en ambos sentidos,1,0,,
"Av. Libertador con buen desplazamiento desde Las Palmas hacia Chacao.
 7:15 a. m.",1,0,,
RT @DHernandez780: Precaución #AGMA altura de entrada a Club Izcaragua sentido CCS canal rápido grúa arreglando postes.,1,1,,
"via @c_adelis: @traffiCARACAS @Porlasvias @analacruz @O_SalazarJr @fullchola Bd :), como sigue la cola subiendo a Ccs? #DonaTusMedicamentos",1,1,,
"RT @rutransito959: #Arc #Carabobo
 Km 144 E/S Chacao remanente vehicular ambos sentidos",1,1,,
Vía @cleo1922: Fuerte Cola en la valle coche sentido la rinconada http://t.co/prSstlCICL,1,2,,
via @cesarLMK_R: Sin inconvenientes #pnm para empalmar con la #vallecoche #Miranda,1,0,,
RT @zona925fm: #TraficZona 12:33pm Buena circulación en la autopista Francisco Fajardo de El Paraíso a San Agustin @traficovv,1,0,,
RT @victoria1039fm: (03:15pm) #ARC #Miranda: Se mantiene la cola en la bajada de Tazón sentido Caracas http://t.co/1mNJyn22XS,1,2,,
"RT @Rommykiu1: cerrado el paso hacia baruta en la bomba de la trinidad, cola fuerte 7:27am",1,2,,
via @cesarLMK_R: Vía @scarlethais: cola en la salida del Marqués a la cota mil #PrioridadTránsito,1,1,,
vía @Luis24Palacios: #AFF 2do piso via Las Mercedes con volúmen pero avanzan. 7:02am https://t.co/UWStoTytzt,1,1,,
RT @rutransito959: #Arc #Aragua en estos momentos sin novedad.,1,0,,
via @lpenab: :50 am Mucha cola salida de @elcurumeno hacia @colinasdesanta http://t.co/QmqygFWHpJ #PrioridadTránsito,1,2,,
"Suspensión de la ruta Bellas Artes-USB desde el segundo bloque, horario (8:30) por motivo del cierre de la av. Bolívar. Vía: @TRANSPORTEUSB",1,2,,
Vía @ServicioVialFM Maracay: Sin Efecto la protesta en la Av. Bolivar. Fluyendo bien la zona.,1,0,,
"RT @ServicioVialFM: Maracay: colision en la Anthon Phillips en la entrada al matadero, genera retraso en ambos sentidos",1,2,,
via @DEYA230510: @alejandromata19 libre la río de janeiro vía Petare #Miranda,1,0,,
VIA @FMCENTER. Ppl de Macaracuay libre. Cota Mil de Mariperez a Boleita ida y vuelta expresa.,1,0,,
via @senarb: #pnm Km 1-2 accidente con Motorizado. Autoridades en el sitio. Tomar previsiones. #DonaTusMedicamentos,1,2,,
RT @traffiCARACAS: via @ValienteDr: así esta en este momento terminal la Bandera amigos. #CCS #3F #Caracas http://t.co/zpZeyyFXYi,0,,,
via @SweetSourCcs: Choque entre camionetas sentido Petare Guarenas @Mar_Eli0307 http://t.co/3Wzbf563Ad,1,2,,
"via @Chinita_Saoly1: Vía "": Libre la #AGMA leve retraso antes del túnel 5:20 am"" @traffiCARACAS #PrioridadTránsito",1,1,,
RT @enyerber63: incorporacion autopista Francisco Fajardo y Cota Mil desd Dist Metropolitano http://t.co/RGEu5eQiCW,0,,,
via @jeanrequena: @traffiCARACAS Cola cota mil sentido este 8:48am http://t.co/8LiDl9WOqM #DonaTusMedicamentos,1,1,,
via @DHernandez780: Excelente incorporación a cota mil dsd Dist. Metrop.Recta de la Urbina sentido oeste excelente 06:05 am. #Miranda,1,0,,
RT @BuenosDias_RV: #pnm sin complicaciones sentido #ccs @trafficMIRANDA @rv1021fm,1,0,,
vía @rafamayor: Fuerte retención en la arc sent ccs a la altura de la eneca http://t.co/PmkOF9497K,1,2,,
"Caracas
 Población: 5.289.364
 Caracas, nombre de tribu que habitaba el ""Valle de Los Caracas""
 Twitter: @traffiCARACAS http://t.co/F9JYv7v3B3",0,,,
RT @MelaoFM: 6:26am #04F Libre Corralito PNM https://t.co/UgsTitulH3,1,0,,
vía @MaquinaDelAire: Bajando de la #Urbanizacion Miranda a Terrazas de Ávila hay buena marcha 8:52am,1,0,,
VIA @FMCENTER. AFF lenta de Altamira a El Pulpo.,1,1,,
"RT @potenzax: ppal de la castellana en dirección al sur volumen con buena circulación sentido contrario despejado http://t.co/nzsr7AymAW""",1,0,,
Trancado por protesta el paso por Baruta para subir a la Universidad.,1,2,,
via @Aquiles69Castro: @ddematteis @Porlasvias @nellaare @karinamajster subiendo..dsd el túnel..muy lenta..hacia guarenas libre #Miranda,1,2,,
"RT @alejo1407: Ayudaste conductores próximos reportando un embotellamiento alto total en Autopista Valle - Coche, Caracas en @waze - Conduc…",1,2,,
RT @Transito_SAA: Via @traficovv Valle–Coche con retraso desde Longaray hasta La Bandera 7:21 a. m.,1,1,,
Vía @FMCENTER Tránsito lento en la Autopista Prados del Este a la altura del Dist. Ciempiés sentido La Trinidad.,1,1,,
via @Contrareloj987: #ContraR Ccs via Guarenas la cola inicia a la altura Llanito continua cerrada Petare Sta Lucía por protesta @trafficVZ,1,2,,
via @cesarLMK_R: #pnm sin contratiempos para la hora #Miranda,1,0,,
"RT @alejo1407: Ayudaste conductores próximos reportando un accidente leve en Autopista Francisco Fajardo, Caracas en @waze - Conducción Soc…",1,1,,
RT @Porlasvias Árbol caído en carretera la raíza de dos lagunas sentidos santa Teresa y are o Santa Lucía,1,2,,
RT @victoria1039fm: (7:18am) #ARC libre y despejada en ambos sentidos,1,0,,
via @pecas2628: @trafficVZLA buena circulación dsd la redoma de San Antonio hasta el km 5 #Miranda,1,0,,
via @tatyomana: @rubrojas72 dsd temprano están desalojando/demoliendo tarantines en metropolitano hay cola dsd entonces ambos sentidos,1,2,,
"RT @katiuskahb colapsada alto prado, baruta, el peñón , trinidad por tranca de motorizados http://t.co/3gVkpI8Y9t 7:19am",1,2,,
Vía @TrafficEnLaVia #LTQS Cola bajada del Tambor 6:21pm.,1,1,,
"RT @Jacobo_Vidarte: Aragua: Aragua incendio en estacionamiento de tránsito en el Macaro, Turmero http://t.co/qMZAWB0XwZ",1,2,,
via @Lafisiovero: precaución carro (((VOLCADO))) subiendo la pnm por el km 3 cola dsd el 0 o antes. #DonaTusMedicamentos,1,2,,
Vía @Luedarod: Cola en el Peaje de Guacara sentido #Valencia. http://t.co/cfc89TUjBK,1,1,,
Bien la Av. Teherán de Montalban en ambas direcciones. 1:52pm.,1,0,,
RT @DIANEX78: @traficovv @anatlorenzo hay protesta de motorizados a la altura de la urbina,1,2,,
RT @traffiCARACAS: via @kyjgv: @trafficMIRANDA @trafficARC 15 min en superar toda valle coche por la afluencia. S/plaza Vzla. 6:07 am #Pr…,1,1,,
"Av. Río de Janeiro con buen tránsito desde Chuao hacia El Llanito.
 9:40 a.m.",1,0,,
Retraso leve en la redoma de #SAA para quienes ingresan desde la #PNM 1:54pm,1,1,,
"via @noelquijada: Choque multiple Km1, canal rapido bajando, ya se encuentran las autoridades en el sitio, tomar precaución! #Miranda",1,2,,
Quieres volver a ver la ganadora del Oscars? #LlegateAlEscondite este viernes de la 10 y disfruta la función @CELFUSB @CEARQ_USB @UESEG,0,,,
#PNM leve retraso en el km 5 por punto de control 10:57am,1,1,,
vía @MaquinaDelAire: El eje de túneles con buen tránsito entre El Paraíso y El Valle en #AmbasDirecciones 9:30am,1,0,,
RT @richardarivasm: @traficovv gandola limpiando alcantarillas a la altura del distribuidor Chacao http://t.co/jeg6acecWT,1,1,,
via @Chelita_1: @enyerber63 @trafficVZLA @GNBautopistaGMA Subiendo o bajando? #PrioridadTránsito,0,,,
"RT @Ayuda24Carrizal: #PNM sentido Los Teques. Sin Cola en Recta Las Minas,Kilómetro 18,Distribuidor Los Cerritos #EC #VIAL",1,0,,
#AFF a la altura del dist. Plaza Venezuela con buena circulación 2:22pm,1,0,,
"via @yuliherr04: Camión accidentado en la parte baja del distribuidor los Cerritos sentido caracas genera cola, precaución #Miranda",1,2,,
Vía @YankeeBomb: Sigue la Cola subiendo la Pnm ya estoy en SA.,1,1,,
"via @larosaledasur: choque fuerte antes de llegar al IVIC, pickup y siena. Bajando a a ccs #DonaTusMedicamentos",1,2,,
RT @Luis24Palacios: #AFF de Plaza Venezuela para Altamira rápida después de Las Mercedes hay personal de limpieza en L.M 12:16pm @MaquinaDe…,1,1,,
Principal de El Cafetal con buen desplazamiento en ambos sentidos para la hora 6:39 am,1,0,,
vía @MelaoFM: 6:25am #09F Retraso Puente Carrizal Cava Accidentada PNM https://t.co/1ImdYoEGMu,1,1,,
"via @mieoviemar: Autopista GMA muy buena circulación en ambos sentidos, dsd el Distribuidor Casarapa. #DonaTusMedicamentos",1,0,,
"RT @notisur24: ALERTA DE TRÁNSITO: en la Autopista Regional de Centro hay lentitud en hoyo de la puerta, sentido CARACAS-VALENCIA.",1,1,,
RT @traffiCARACAS: via @djabellou: Via @trafficMIRANDA @trafficVZLA #PNM d dist cerritos hacia la matica #losteques cola corrida http://t…,1,2,,
RT @genovevo1970: Sres @intt_mppij y @Traffic_Miranda #gobmiranda es la 2da Noche q denuncio un bote d Agua en la #pnm entre la carbonera y…,1,1,,
"Carretera Petare–Santa Lucía libre bajando desde El Limoncito hasta Terrazas del Ávila.
 7:36 a. m.",1,0,,
via @AereoMeteo: Restricción vial alrededores Palacio Justicia http://t.co/ju9jPgK3hZ @traffiCARACAS #Miranda,1,2,,
"4:25 pm: Vuelco de un camión en la Panamericana, a la altura de recta de Las Minas, genera retraso en la vía http://t.co/0kw4UEa4mk",1,2,,
via @bioestar2606: Bd :).LA COLA DE GUAPO-GUPETON ES POR UN CAMION DE PEDEVAL (((VOLCADO))) HACIA LA CUNETA Y HAY GENTE EN LA VIA!#PACIEN,1,2,,
#InfoEnLaVía Mañana #5F en la #ARC se estará realizando la demarcación de la vía entre los km 35 y 36 de 9pm a 4pm.,1,1,,
RT @nellaare #GUATIRE #ccs #cotaMil libre en todo su recorrido en ambos sentidos! 11:34am,1,0,,
