"RT @altapresion: ""@victoria1039fm: 86:15AM) via: @heralex69: Valle-Coche con volumen recta de los próceres vía Plaza Venezuela http://t.co/…",1
#GMA con cola sentido #CCS desde El Helipuerto 6:42am @traficovv @RADIORAMA103,1
via @RennyPrietoF:  @JorgeFCB @traffiCARACAS @trafficVZLA: ¿Motivo de tranca p/acceder a Ccs. dsd ARC? #Miranda,2
Vía @MaquinaDelAire Fuerte Cola subiendo por Tazón a nivel de Hoyo de la Puerta.,2
RT @gonzalez_joel: Carro accidentado pm km 10 SENTIDO SA y LTQ despues libre Por Eso la cola.,2
RT @OliverCampos26:  A esta hora... avenida principal de Caracas un poco Colapsada!,1
VIA @FMCENTER. AFF accidentado en Plaza Venezuela a Bello Monte.,1
"Ppal. de Las Mercedes con cola. 
9:00 a. m.",1
"via @afroditadelnilo:  @unaiamenabar   libre la ARC retraso antiguo peaje x kmiones libre bajada tazón y VAO, retraso embudo vallecoche",0
via @oscar2896: @carolapuertas  @msriera84 si el paso es mega lento los kioskos los están derrumbando en ambos sentidos #Miranda,2
RT @Luis24Palacios: Bien la av Bolívar via la Hoyada retraso por semáforos. Viceversa mejora lgo del Museo de los niños.  9:41am @MaquinaDe…,1
via @senarb:  Fuerte choque entre cinco vehículos en Km 9 #pnm sentido CCS. precaución. No están ya en la vía pero hay restos #Miranda,2
RT @salcedo1969 Buena marcha  distribuidor metropolitano después lento entrada cota mil http://t.co/3nx4cZIyxk 6:30am,0
"RT @reportesCCS: 7:38am choque AFF o-e canal central a nivel de San Agustín, cola fuerte desde La Yaguara http://t.co/lvHDvio7Os""",2
Perimetral de #SAA para conectar con la #PNM presenta fuerte congestión a esta hora 6:09pm,2
RT @MaquinaDelAire: Vía “@TrafficVCoche: 8:34pm PNM buena marcha desde el KM 0! Precaución a mitad del KM 1 subiendo! semanas sin luz! ”,0
via @AaronAEA:  via USB dsd hoyo de la puerta gracias a los camiones de volteó. http://t.co/xKCVYGQ5me #DonaTusMedicamentos,2
RT @Luis24Palacios: Tazón avanzando la gandola a la derecha estan 4 gruas y autoridades mejora la marcha. 9am @MaquinaDelAire @traficovv ht…,1
RT @potenzax: plaza la castellana despejada en todas sus ramificaciones http://t.co/iKLLC9pH8M,0
via @Dannali:  fuerte choque entre dos explorer antes de llegar al distribuidor de caucagua #Miranda #PrioridadTránsito,2
#PNM con Fuerte retraso sentido #SAA desde  Lomas de Urquia 5pm,2
"RT @ServicioVialFM: ARC; Tramo ARAGUA, Km 88 sentido Vlc - Ccs, leve incendio en la vegetacion, no afecta el transito.",0
via @jap1082:  @traffiCARACAS fuerte retraso cota mil sentido oeste dsd sebucan hasta la florida 6pm #Miranda,2
via @Bella_Luna00: tránsito muy lento en Distribuidor Metropolitano sentido Este    @trafficVZLA http://t.co/wWAJN6pvcM #Miranda,2
VIA @FMCENTER. Km 17 Panamericana lenta por trabajos en la via. Conexion Valle/Coche lenta via La Rinconada.,1
Vía @FMCENTER Cola en la autopista Valle-Coche desde La Bandera hasta el Dist. El Pulpo.,1
RT @victoria1039fm: (10:06am) #ARC #Miranda: Sin mayores contratiempos se encuentra el tramo Miranda de la Autopista Regional del Centro en…,0
via @MelaoFM: 616am #11F VAO activo La Casona PNM   @trafficVZLA   @TrafficVZLA http://t.co/bFM0t6MSGD #DonaTusMedicamentos,0
"Vía @willroj #VC con buena marcha para esta hora, ambos sentidos, 4:40 pm.",0
"RT @MIRANDAACTIVA: #PNM con retraso desde el km 5 por vehículo accidentado en el 9, luego libre hasta el IVIC, @trafficMIRANDA, @traficovv,…",1
RT @MelaoFM:  618am #4F Libre KM 17 PNM https://t.co/qMPhVTh4xH,0
vía @cynthalej:  full cola de la rinconada a coche,2
via @melissa1409: via  @JOE_BLACK14 @traffiCARACAS La bajada de la Tahona también tiene bastante volumen de carros #Miranda,2
Vía @happmix #Vargas 3pm Camión del aseo accidentado en el Boquerón 1 Sent&gt;#Ccs&gt; http://t.co/lhEcZpnKhC,2
via @freddyparis3:  @hayem11 cola suave para pasar el metropolitano hacia gns solo 30 min dsd la recta de la Urbina.....ya por lo menos rue,1
vía @auriamor:  #PDE A la altura de #StaRosaDeLima con libre circulación en ambos sentidos  https://t.co/QFEfySLwJl,0
RT @potenzax: avenida boyacá sentido este entre maripérez y la flórida despejado http://t.co/xXhvMPpK9J,0
RT @Trafishock: Vía: @FMCENTER Tránsito lento en la Autopista Valle-Coche desde el Dist. La Gaviota hasta Los Chaguaramos 6:43 @ShockDeLaRa…,1
RT @victoria1039fm:  (6:35am) #ARC sin novedad en ambos sentidos,0
Vía @edgarsimpsons FF EO a nivel de Altamira un estacionamiento 5y40pm http://t.co/VOcfC408fE,2
RT @YEMACARE: #troncal 9 que brutalidad!Entre Piritu y La Medianía cola de más de 300 vehículos en ambos sentidos por alcabalas de GN PNB,2
RT @MaquinaDelAire: Buena marcha desde La Bonita hasta el CC Vizcaya 9:30am,0
via @PetareNow:   una hora para salir de palo Verde totalmente TRANCADO hasta el muro de Petare. #Miranda,2
"Autopista Francisco Fajardo  presenta lentitud, sentido Oeste-Este, a la altura de Los Ruices. Sentido contrario igual",1
Perimetral de #SAA fuerte congestión para quienes toman la Gonzalera 5:20pm,2
"RT @ServicioVialFM:  MARACAY: Av Bolivar con Fza Aérea, sin contratiempos en todos sus sentidos, PRECAUCIÓN al Conducir.",0
RT @caracas1073fm: ARC Km 63 Curva Peligrosa de las Tejerías camion 350 volcó ocupando los dos canales,2
via @djabellou: Via @traffiCARACAS  @trafficVZLA  #PDE d plaza vzla a dist stafe via campits trinidad concresa transit moderad :00Am,1
via @zamje03:  @memojose64 @trafficVZLA llegando al metropolitano y continúa la tranca #Miranda,2
"vía @ReportGuarico:  #Guárico Calabozo - Camaguan - Guayabal afluencia vehicular, Corozopando arreo de ganando en via.",2
via @Armalas:  accident  con motorizado semaforo IVIC #Miranda,1
"RT @notisur24: ALERTA DE TRÁNSITO: en la Autopista Regional de Centro hay lentitud en hoyo de la puerta, sentido CARACAS-VALENCIA.",2
via @carmensitanieto:   fulll cola en los cerrito sentido san Antonio q pasa #DonaTusMedicamentos,2
"RT @TuGPSRadio:  #PNM sentido los Teques cola fuerte desde el km 8,5 para superar el IVIC",2
via @carlos_raga2601:   buen día perimetral de #saa libre dsd el pueblo actividades escolares en colegios normales #PrioridadTránsito,0
"via @1993Armas: @Fenix_Anony12
Autobús incendiado en la Av Bolívar de
#Maracay . http://t.co/g7Zp4F5rUV
j7kPTU1rYx  #Miranda",1
via @cesarLMK_R: #PNM despejada entre tejerias y el km 0 - mucha neblina entre tejerias y #LTQ   #PrioridadTránsito,0
"#AFF con lentitud en Bello Monte, luego mejora hacia La Urbina. 
9:00 a. m.",1
vía @MaquinaDelAire:  #Autopista Valles del Tuy a buena marcha en #AmbosSentidos 11:58am,0
RT @RADIORAMA103: Gracias @eberthcastillo2: Buen tránsito hacia VC saliendo de Las Mayas tomando la Valle Coche hasta la estacion de servic…,0
"RT @ElCoctel971: #PNM sentido Los Teques. Sin Cola en La Redoma de San Antonio,Kilómetro 18,Distribuidor Puente Carrizal,Distribuidor Los Ce",0
Vía @FMCENTER Cola en la Francisco Fajardo a la altura de Plaza Venezuela sentido centro.,1
RT @tutaxistavial: Retención para ingresar peaje de Guacara sentido valencia luego fluye hasta san blas http://t.co/6y08ZTllhk,2
RT @800Noticias: Vía @traficovv: Vía @FMCENTER la Valle - Coche de La Rinconada para Plaza Vzla. presenta lentitud de La Bandera al Pte. Va…,1
"vía @YormalyCuadros:  Accidente sentido Charallave, a la altura del Aeropuerto.  http://t.co/mmAKAmokF3",2
RT @leontorcar: mega cola ppal de Los Naranjos Av paujil....evitarla,2
"Dist. Altamira con cola subiendo. 
12:28 p. m.",1
RT @lasmendoza: la ccs la guaira en ambos sentidos con excelente transito 7 y 43,0
"RT @ServicioVialFM:  ARAGUA: Cerrada la vía por protesta en San Francisco de Asis, no hay paso entre La Villa y Tocorón (9:07am)",2
RT @traffiCARACAS: via @Abraham2910: @trafficMIRANDA   choq entre carro y bus en la valle-coche km 0 direccion tazon piso mojado! http://t.…,1
via @elportuu1047: Retraso pasando mampote via ccs en la AGMA de igual manera pasando el helipuerto fuerte transito  @traffiCARACAS,2
"via @LaYannarella:  Bnas tardes. Alguien sabrá por qué tanto tránsito en el km 18 de la pnm sentido SAA?, gracias. #PrioridadTránsito",2
6:30 pm Reportan fuerte tráfico en los alrededores de Plaza Venezuela y paso cerrado en la conexión hacia los estadios #Caracas #19F,2
via @TuGPSRadio:  #ValleCoche ya habilitado el VAO. Con buena circulación entre Hoyo de la Puerta y Los Estadios  4:44 am #Miranda,0
via @roxanalaya:   #pnn libre dsd km18 hasta salida d Trebol Country por carro accidentado a 100mtrs d senáforo #LS #PrioridadTránsito,1
via @MiguelCaro78:  talud de tierra bloquea salida justo en Tazon dirección Valencia La cola en ambos sentidos es de kms http://t.co/zqUa3R,1
"Ppal. de Los Cortijos con buen tránsito en ambos sentidos. 
12:29 p. m.",0
RT @carmensitanieto: @traficovv @kenjfg fulll cola en los Cerritos sentido san Antonio,2
RT @MaquinaDelAire: Alrededores de la USB su tránsito es fluido. 4:52,0
via @ovort:  choque en el km 8 de la PNM dirección SAA 4:30pm #PrioridadTránsito,2
RT @edgarsimpsons: FF EO a nivel de Altamira un estacionamiento 5y40pm @EUtrafico @traffiCARACAS @traficovv http://t.co/MOBKbvXpxg,2
RT @TefanyVillegas: Paramedicos del @minppt y @CPNB_VE trabajan en el control del tráfico y al retiro de la gandola  http://t.co/tTx8vibiVZ,2
RT @Jonas_gt: Accidente en la Cota Mil #JustoAhora dos vehículos involucrados  http://t.co/b4RArqzeYa,1
RT @Perrendengo1: Cotamil via centro 6pm completamente libre.,0
RT @djabellou:  d cc sta rosa d lima y via torre la noria paseo las mercedes cola corrida 7:10Am,2
"Vía @MaquinaDelAire Buena macha en AVC de LaBandera a LaRinconada,S/C desplazamiento lento incluyendo la vía de Los Próceres-Los Chaguaramos",0
"Vía @Chinita_Saoly1 CARRO PEQUEÑO COLISIONÓ LLEGANDO AL VAO SENTIDO GUARENAS Y UN MOTORIZADO LLEGANDO A MAMPOTE, TRANSITO A 5KM/H",1
RT @trafficaragua: via @RadioArtistika: #Entreruedasysemaforos: lentitud carretera hacia choroni por desplazamiento temporadistas,2
Vía @caracas1073fm #FueraDeLaARC Retención en la parte interna de #LaVictoria por actos conmemorativos al 12 de Febrero.,2
RT @happmix:  #Aragua 1:10pm #ARC Dsd Paracotos hasta La Victoria sin novedad ambos sentidos http://t.co/0BEGQgULrt,0
via @alvaradoamerico:  #PNM Camión de agua accidentado sentido hacia Caracas a la altura del IUT. precaución! 4:59 am @trafficVZLA  #Miranda,2
vía @MaquinaDelAire:  Alrededores del CC Plazas las Américas trafico lento. 6:36 am https://t.co/U4pehtWacM,2
via @erpocho69:  cola en el VAO de la Valle coche para ingresar camión accidentado al final de la bajada de tazón complica el tránsito,2
Vía @JiArv: la av Rómulo Gallegos a la altura de los dos caminos - Millennium Mall esta full congestionada,2
RT @ElCoctel971: RT @traficovv: Vía @MIRANDAACTIVA Retraso en la #PNM desde el Km 17 sentido #SAA.,1
RT @TrafficVCoche:  7:16am @MaquinaDelAire PNM con retraso desde el KM 2 para empalmar con la Valle Coche #Usaelcinturòn,1
via @alvaradoamerico:  #PNM con buena circulación dsd los Teques y el km 0 habilitado el #TercerCanal 5:05 am #DonaTusMedicamentos,1
vía @Luis24Palacios:  #VC cola fuerte E/S hasta Los Chaguaramos detenida la circulación 8:50am,2
Vía @FMCENTER Recomendable Las Rampas del Metropolitano en ambas direcciones.,0
RT @ReportGuarico: #Guárico Valle de la Pascua - Dos Caminos poca afluencia vehicular. Sectores con deterioro vial.,0
"RT @Bellaini: Mucha lluvia en la ARC sentido Valencia, Km 74. Mucha precaución",1
RT @Luis24Palacios: #AFF de Altamira a Caricuao lenta en el Rosal pero inmediatamente mejora hasta Caricuao! 9:18am @MaquinaDelAire @trafic…,1
RT @juancarlosalejo:  #ARJ 1705 S&gt;ESTE con COLA REGULAR hasta superar el semáforo después del parque,1
Vía @RadioArtistika #Entreruedasysemaforos: 7:36 pm #ARC tramo Aragua sin novedad ambos sentidos,1
via @reval43:   @traffiCARACAS cola pasando túnel de turumo q va hacia la carretera vieja autobus volcad http://t.co/Fns69WKxb0 #Miranda,1
RT @Luis24Palacios: Continúan los bomberos en el terminal de la Bandera! el paso vehicular es muy lento via VC y Sta Mónica 8:19am @Maquina…,2
vía @ebano80:  protesta de motorizados en la Trinidad altura los bomberos. Por inseguridad.,2
RT @fernandez_260: @traficovv choque de Gandola en la ARC sentido CCS a la altura de Ho Campo. Autoridades ya en el sitio pero fuerte esta …,2
RT @ReporteYa: #9F 8:00 am Moto quemándose en la valle coche altura Santa Mónica Sentido Plaza Venezuela #Caracas http://t.co/TQCPvHPiSp ví…,1
via @lafiestadek:   #PNM sin novedad en ambos sentidos. Recuerda usar el cinturón de seguridad. #vallecoche sin cola. #Miranda,0
RT @happmix: #NotaMIx | Gandola de pollo que volcó en la #PNM  saqueada por vecinos del km41  (vía @Reporte_RealLTQ http://t.co/3thATtjJJY,2
Vía @MelaoFM 441pm #10F Accidentado Km 1 PNM  http://t.co/I7ku3pdCQo,2
RT @victoria1039fm: (4:31pm) &gt;&gt; Cola para ingresar al peaje de #Guacara sentido #Caracas por afluencia vehicular.,1
RT @ElVacilonfm: 15 min en superar toda valle coche por la afluencia. S/plaza Vzla.,1
"Ppal. de Los Ruices y Ppal. de Los Cortijos tienen buena marcha en ambas direcciones. 
12:24 p. m.",0
via @afroditadelnilo: @trafficPUERTO  AGMA mucha cola en barcelona sentido puerto la cruz- caracas #DonaTusMedicamentos,2
via @AuxVial:   @traffiCARACAS Paramédicos atienden lesionado colisión de moto en la Valle Coche Pza Vzla altura Sta Monica #Miranda,2
RT @Luis24Palacios: #VC libre de los estadios hasta el puente de la #PNM 8:45am @MaquinaDelAire @traficovv,0
"Av. El Rosario de Los Chorros con buena circulación. 
12:49 p. m.",0
"Intercomunal La Trinidad–El Hatillo con buen tránsito en ambos sentidos. 
8:52 a. m.",0
via @tiorafm: Buena Circulación en el Km 17 de la #PNM sentido #SAA en dirección contraria cola leve.   http://t.co/27JDpN9DCP #Miranda,1
Vía @caracas1073fm #ARC: Km 89 Embalse Zuata punto de control.,0
RT @YOLEIDAD: que pasa en la cota mil sentido este? Gracias,2
RT @paramedicosmtt: Se restablece el tránsito sentido Maracay en el km11 de la #ARC #Precaucion Pronto el restablecimiento vía #CCS 7:56am,1
RT @FredyPineda71:  lentitud para super embudo de pvzla en FF sentido E-Osentido contrario buena circulacion,1
"Vía @rutransito959 #Arc #Aragua 
Km 80 #LaVictoria retención ambos sentidos por congestión interna.",2
vía @GAntias:  Continúan trabajos pte hipódromo V C  https://t.co/9ODZvELNHe,1
RT @Porlasvias  principal de los ruices entre avenida francisco de miranda rómulo gallegos tiene cola 5:54pm #CCS #AFM,1
via @Joseito60:  tránsito muy lento en cotamil sentido O-E dsd Altamira #Miranda,2
Vía @caracas1073fm #Aragua Colisión entre gandolas a nivel del km 110 Dist Palo negro sentido #Caracas. Ocupan hombrillo canal lento.,2
RT @ElVacilonfm: Habilitado el VAO autopista Valle-Coche.,1
"2:18 pm: Reportan cola en Hoyo de La Puerta, sentido Maracay http://t.co/HB7sOyqGko",2
via @Masei75: #23F 7:30am @trafficVZLA MotoTaxis trancan Av. Ppal La Trinidad #CCS http://t.co/mreV5QuKfz,2
Vía @juancarlosalejo #AFF 1715 S&gt;OESTE las salidas hacia Petare y Macaracuay con COLA REGULAR.,1
"Av. Sur Altamira con buen tránsito. 
11:36 a. m.",0
"Ppal. de Las Mercedes con retraso en los últimos dos semáforos. 
9:00 a. m.",1
via @janethbaez:  alguien sabe motivo cola fco Fajardo vía centro dsd el puent Petare? #DonaTusMedicamentos,1
RT @FMCENTER: Sin novedad la Av. principal de El Llanito en ambas direcciones 12:50 #TrafficCenter,0
"Av. Andrés Galarraga embotellada subiendo hacia Chacao. 
8:38 a. m.",2
"1era y 2da Avenida de Montecristo con cola. 
7:48 a. m.",1
#ACLG con buena circulación ambos sentidos 3:52pm,0
RT @marielselopez: Fuerte cola en la #PNM desde Los Cerritos sentido #LTQS  http://t.co/GrVuHCZ0XT,2
"RT @celenia1984: ""@eltaximetro  #Arc #Aragua 
Km 97 retención vehicular en ambos sentidos a nivel de E/S Las Morochas por trabajos en la vi…",2
via @frankbulmez: Cola en la pnm dsd el km 2 hacia San Antonio q pasa?  #PrioridadTránsito,2
vía @djabellou:  #PDE d trinidad a dist sta fe y a salids ccct chacao chacaito transit fluido 7:00Am,1
RT @traficoGMA:  Corsa verde accidentado Dist.Metropolitano genera algo de tráfico. Ya grúa en el sitio. https://t.co/5sI49dBlds,1
Vía @Luis24Palacios Trabajos frente a los Bomberos generan retraso corto en la Intercomunal del Valle. Que va desde la calle 1 3:35pm.,1
"RT @MIRANDAACTIVA: #PNM libre entre el km 0 y el 8, ahí comienza la cola para subir a SAA.",1
"Vía @MaquinaDelAire Cola en la Intercomunal Guarenas-Guatire, a nivel del sector Buena Aventura por trabajos de construcción del Metro.",1
RT @Porlasvias: @traficovv @Luis24Palacios avenida Andrés bello buena circulación en ambos sentidos y todo su recorrido 6 y55 am,0
Vía @g6einc: cola fuerte por av Venezuela del rosal para tomar hacia av libertador http://t.co/Sdw8bCmuKC,2
RT @jquinterotc:  Cerrado el nuevo elevado de la Av. San Martín por accidente. Cola desde la Maternidad sentido centro #TrafficCenter,2
RT @malakian_ccs Cola en #cotamil sentido OE a la altura de los chorros  http://t.co/GtsdGN0mXR 5.20pm,2
via @javi_benitez: #PNM cola dsd el km 10 #Miranda,2
RT @171Carabobo: Desplazamiento vehicular moderado en Carretera Nacional tramo #Guacara cerca de sede de Bomberos (2.36 pm),1
RT @trafficMcbo: Tráfico moderado sentido -S- en la C1 desde el Dist Cañada Honda hasta poco después de Pasar el sabaneta Sabaneta #Maracai…,1
RT @anderssonrs: FF después del distAltamira bien antes cola al E X limpieza nadie d tránsito http://t.co/mZz9aNyNZQ,1
RT @potenzax:  plaza la castellana con marcha lenta en dirección altamira http://t.co/IPrBEgCEL5,1
via @lauravcs17:  pueden informar sobre la tranca en quebrada de cua #Miranda,2
via @jarangur68:  cola fuerte bajando pnm al final de la misma TRANCADO entrada VC #Miranda,2
"RT @Transito_SAA: Vía @enelmapa_cp Trafico moderado en #PNM, a nivel de la recta #LasMinas, sentido #Ccs @TrafficVCoche @trafficMIRANDA",1
via @vladosyk: tranca inmensa en Distribuidor Altamira subiendo desde autopista vía plaza Altamira.,2
"Autopista #GMA con cola desde el túnel hasta el sobreancho, luego mejora hacia el Metropolitano. 
8:43 a. m.",1
RT @ElFantasticojc: Mucha congestión valle coche s/plaza vzla.,2
"RT @notisur24: ALERTA DE TRÁNSITO: 
Camión accidentado en la  Valle - Coche al pasar Santa Monica. genera retraso",2
Restablecen un canal en la GMA sentido Guarenas http://t.co/bNRzl3iNp0 http://t.co/y0NTkgBJeg,0
via @davilakathy: 6:20 pm #pnm sin ningún tipo de inconvenientes dsd km0 hasta la oveja negra #DonaTusMedicamentos,0
RT @traffiCARACAS: via @hsiciliano: Situación irregular en el dist. Sta Cecilia. Dos cuerpos en el piso. Polichacao en el Sitio. http://t.c…,2
RT @MelaoFM: 305pm #02F Despejado Super Lider PNM  http://t.co/XcTuSyRo8P,0
RT @djabellou:  De sta ines a carretera vieja empalme con #PDE transito fluido moderado 7Am,1
"RT @Ayuda24Carrizal: #VIAL #PNM sentido Los Teques. Sin Cola en Entrada al IVIC, La Redoma de San Antonio #EC.",0
RT @rutransito959:  #Arc #Aragua con buena circulación en ambos sentidos.,0
via @cynthalej:   full cola dsd el km  PNM #PrioridadTránsito,2
RT @NotiPazCastillo:  Mariches trancado en monseñor arias..,2
"Autopista #GMA con cola subiendo desde el túnel de Turumo hasta Terrazas del Ávila. 
7:08 a. m.",1
vía @rutransito959:  #Arc #Aragua sin novedad en estos momentos,0
"AFF con buen tránsito de La Paz a Puente Hierro. 
8:45 a. m.",1
via @Porlasvias:  @avalenteh Ppal de los ruices sentido cafetal fuerte cola empieza en la rómulo gallegos 545 #DonaTusMedicamentos,2
via @mau4556:    GANDOLA en parada la casona estorbando #PrioridadTránsito,2
RT @elportuu1047: AGMA buen transito a esta hora 12:07am via ccs sin novedad,0
via @cajasequense: @traffiCARACAS  buenas tardes la cola para los estadios esta bastante ruda sentido valle coche quien informa el pq gracia,2
"RT @willroj: #ARC, levantado accidente del carro encunetado luego de #Losocumitos,sentido #Aragua, 8:29am",1
RT @Porlasvias: @traficovv avenida Rómulo Gallego con buena circulación parque Miranda los ruices,0
"RT @victoria1039fm: (5:20pm) Labores de asfaltado a la altura del Nuevo Dist. San Mateo #ARC #Aragua sentido #Valencia, genera retención ve…",1
"via @AGuzman111:  via : Reportan fuerte cola dsd La Guaira a Caracas @trafficVZLA  http://t.co/CgcOVcS1Fa #Caracas"" #PrioridadTránsito",2
via @tiorafm: #Tráfico (9:32am)Buena Circulación en la #PNM a la Altura de los Cerritos.  @trafficVZLA  http://t.co/cTDD4Npg51 #Miranda,0
vía @djabellou:  d sta ines a sta rosa de lima via paseo las mercedes transito lento 6:40 Am,1
via @keopsmora: @traffiCARACAS @apita45 @Porlasvias @bastadeanarquia  que paso en la regional del centro pasando la victoria #Miranda,2
"RT @altapresion: ""@Trafico: #PNM con buena circulacion desde el km 16 hasta el km 1, luego cola hasta el acceso a la #VC, 6:13am (@htarazon…",1
via @sincerate: ARC libre en ambos sentidos hasta el distribuidor de los valles del tuy #DonaTusMedicamentos,0
via @TuGPSRadio:  Autopista #FF Distr. Plaza Vzlaezuela libre en ambos sentidos @traffiCaracas  2:05pm #DonaTusMedicamentos,0
La carretera Panamericana presenta afluencia vehicular para la hora,2
